sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
58497,TI-M602,23456,20130523,20130530,20130604,30.0,1,30.0
58497,TT-M928,23456,20130523,20130530,20130604,5.0,1,5.0
58497,PK-7098,23456,20130523,20130530,20130604,2.0,1,2.0
58497,RA-H123,23456,20130523,20130530,20130604,120.0,1,120.0
58498,TI-R982,24622,20130523,20130530,20130604,33.0,1,33.0
58498,TT-R982,24622,20130523,20130530,20130604,4.0,1,4.0
58498,HL-U509,24622,20130523,20130530,20130604,35.0,1,35.0
58498,GL-H102-L,24622,20130523,20130530,20130604,24.0,1,24.0
58499,TI-M602,11331,20130523,20130530,20130604,30.0,1,30.0
58500,BC-M005,22073,20130523,20130530,20130604,10.0,1,10.0
58500,WB-H098,22073,20130523,20130530,20130604,5.0,1,5.0
58500,HL-U509,22073,20130523,20130530,20130604,35.0,1,35.0
58500,GL-H102-L,22073,20130523,20130530,20130604,24.0,1,24.0
58501,TI-M602,22103,20130523,20130530,20130604,30.0,1,30.0
58501,TT-M928,22103,20130523,20130530,20130604,5.0,1,5.0
58501,HL-U509-R,22103,20130523,20130530,20130604,35.0,1,35.0
58502,BC-M005,12984,20130523,20130530,20130604,10.0,1,10.0
58502,WB-H098,12984,20130523,20130530,20130604,5.0,1,5.0
58502,CA-1098,12984,20130523,20130530,20130604,9.0,1,9.0
58503,SH-W890-L,20301,20130523,20130530,20130604,70.0,1,70.0
58504,TT-M928,15958,20130523,20130530,20130604,5.0,1,5.0
58504,VE-C304-M,15958,20130523,20130530,20130604,64.0,1,64.0
58505,FE-6654,14450,20130523,20130530,20130604,22.0,1,22.0
58505,ST-1401,14450,20130523,20130530,20130604,159.0,1,159.0
58506,FE-6654,14136,20130523,20130530,20130604,22.0,1,22.0
58506,BC-M005,14136,20130523,20130530,20130604,10.0,1,10.0
58506,WB-H098,14136,20130523,20130530,20130604,5.0,1,5.0
58506,HL-U509-R,14136,20130523,20130530,20130604,35.0,1,35.0
58507,TI-R982,14193,20130523,20130530,20130604,33.0,1,33.0
58507,TT-R982,14193,20130523,20130530,20130604,4.0,1,4.0
58508,TI-M823,14981,20130523,20130530,20130604,35.0,1,35.0
58509,CA-1098,21862,20130523,20130530,20130604,9.0,1,9.0
58509,WB-H098,21862,20130523,20130530,20130604,5.0,1,5.0
58510,TI-M267,15613,20130523,20130530,20130604,25.0,1,25.0
58510,PK-7098,15613,20130523,20130530,20130604,2.0,1,2.0
58511,TT-R982,23624,20130523,20130530,20130604,4.0,1,4.0
58511,CA-1098,23624,20130523,20130530,20130604,9.0,1,9.0
58511,LJ-0192-L,23624,20130523,20130530,20130604,50.0,1,50.0
58512,TT-R982,27156,20130523,20130530,20130604,4.0,1,4.0
58512,PK-7098,27156,20130523,20130530,20130604,2.0,1,2.0
58513,TT-T092,24096,20130523,20130530,20130604,5.0,1,5.0
58513,PK-7098,24096,20130523,20130530,20130604,2.0,1,2.0
58514,TI-T723,14981,20130523,20130530,20130604,29.0,1,29.0
58514,TT-T092,14981,20130523,20130530,20130604,5.0,1,5.0
58514,PK-7098,14981,20130523,20130530,20130604,2.0,1,2.0
58515,TI-M823,13936,20130523,20130530,20130604,35.0,1,35.0
58516,FE-6654,19224,20130523,20130530,20130604,22.0,1,22.0
58516,LJ-0192-S,19224,20130523,20130530,20130604,50.0,1,50.0
58517,FE-6654,16902,20130523,20130530,20130604,22.0,1,22.0
58517,RA-H123,16902,20130523,20130530,20130604,120.0,1,120.0
58518,BK-R89R-58,16670,20130523,20130530,20130604,2443.0,1,2443.0
58518,HL-U509,16670,20130523,20130530,20130604,35.0,1,35.0
58519,BK-R79Y-42,17129,20130523,20130530,20130604,1701.0,1,1701.0
58519,HL-U509-R,17129,20130523,20130530,20130604,35.0,1,35.0
58520,BK-R79Y-42,16791,20130523,20130530,20130604,1701.0,1,1701.0
58520,TT-R982,16791,20130523,20130530,20130604,4.0,1,4.0
58520,TI-R628,16791,20130523,20130530,20130604,25.0,1,25.0
58521,BK-M18S-48,15993,20130523,20130530,20130604,565.0,1,565.0
58521,TI-M267,15993,20130523,20130530,20130604,25.0,1,25.0
58521,TT-M928,15993,20130523,20130530,20130604,5.0,1,5.0
58521,PK-7098,15993,20130523,20130530,20130604,2.0,1,2.0
58522,BK-M18S-48,15890,20130523,20130530,20130604,565.0,1,565.0
58522,TI-M267,15890,20130523,20130530,20130604,25.0,1,25.0
58522,PK-7098,15890,20130523,20130530,20130604,2.0,1,2.0
58523,BK-M38S-40,14283,20130523,20130530,20130604,769.0,1,769.0
58523,TI-M602,14283,20130523,20130530,20130604,30.0,1,30.0
58524,BK-M68B-46,13224,20130523,20130530,20130604,2295.0,1,2295.0
58524,HL-U509,13224,20130523,20130530,20130604,35.0,1,35.0
58524,GL-H102-M,13224,20130523,20130530,20130604,24.0,1,24.0
58525,BK-M68B-46,13279,20130523,20130530,20130604,2295.0,1,2295.0
58525,FE-6654,13279,20130523,20130530,20130604,22.0,1,22.0
58525,HL-U509-R,13279,20130523,20130530,20130604,35.0,1,35.0
58526,BK-M68B-46,13329,20130523,20130530,20130604,2295.0,1,2295.0
58526,BC-M005,13329,20130523,20130530,20130604,10.0,1,10.0
58526,WB-H098,13329,20130523,20130530,20130604,5.0,1,5.0
58526,SJ-0194-S,13329,20130523,20130530,20130604,54.0,1,54.0
58527,BK-M68B-38,13348,20130523,20130530,20130604,2295.0,1,2295.0
58527,TI-M823,13348,20130523,20130530,20130604,35.0,1,35.0
58527,TT-M928,13348,20130523,20130530,20130604,5.0,1,5.0
58527,HL-U509,13348,20130523,20130530,20130604,35.0,1,35.0
58527,VE-C304-S,13348,20130523,20130530,20130604,64.0,1,64.0
58528,BK-M68S-42,13382,20130523,20130530,20130604,2320.0,1,2320.0
58528,FE-6654,13382,20130523,20130530,20130604,22.0,1,22.0
58528,PK-7098,13382,20130523,20130530,20130604,2.0,1,2.0
58529,BK-M68S-38,13304,20130523,20130530,20130604,2320.0,1,2320.0
58529,FE-6654,13304,20130523,20130530,20130604,22.0,1,22.0
58529,HL-U509-R,13304,20130523,20130530,20130604,35.0,1,35.0
58529,SJ-0194-M,13304,20130523,20130530,20130604,54.0,1,54.0
58530,BK-T44U-54,26936,20130523,20130530,20130604,1215.0,1,1215.0
58530,HL-U509-B,26936,20130523,20130530,20130604,35.0,1,35.0
58531,BK-R79Y-40,23121,20130523,20130530,20130604,1701.0,1,1701.0
58532,BK-R19B-52,21384,20130523,20130530,20130604,540.0,1,540.0
58532,TI-R092,21384,20130523,20130530,20130604,21.0,1,21.0
58532,TT-R982,21384,20130523,20130530,20130604,4.0,1,4.0
58532,RA-H123,21384,20130523,20130530,20130604,120.0,1,120.0
58532,SJ-0194-X,21384,20130523,20130530,20130604,54.0,1,54.0
58533,BK-T79U-54,11010,20130523,20130530,20130604,2384.0,1,2384.0
58533,CA-1098,11010,20130523,20130530,20130604,9.0,1,9.0
58534,BK-T79Y-50,29303,20130523,20130530,20130604,2384.0,1,2384.0
58534,HL-U509-R,29303,20130523,20130530,20130604,35.0,1,35.0
58535,BK-R89B-52,19612,20130523,20130530,20130604,2443.0,1,2443.0
58535,CL-9009,19612,20130523,20130530,20130604,8.0,1,8.0
58536,BK-M68B-46,11027,20130523,20130530,20130604,2295.0,1,2295.0
58536,HY-1023-70,11027,20130523,20130530,20130604,55.0,1,55.0
58536,SJ-0194-L,11027,20130523,20130530,20130604,54.0,1,54.0
58536,CA-1098,11027,20130523,20130530,20130604,9.0,1,9.0
58537,SO-R809-L,25074,20130523,20130530,20130604,9.0,1,9.0
58537,BK-T79Y-50,25074,20130523,20130530,20130604,2384.0,1,2384.0
58538,BK-R19B-58,17118,20130523,20130530,20130604,540.0,1,540.0
58538,WB-H098,17118,20130523,20130530,20130604,5.0,1,5.0
58538,BC-R205,17118,20130523,20130530,20130604,9.0,1,9.0
58538,CA-1098,17118,20130523,20130530,20130604,9.0,1,9.0
58539,BK-R19B-58,22591,20130523,20130530,20130604,540.0,1,540.0
58539,TT-R982,22591,20130523,20130530,20130604,4.0,1,4.0
58539,TI-R092,22591,20130523,20130530,20130604,21.0,1,21.0
58539,PK-7098,22591,20130523,20130530,20130604,2.0,1,2.0
58540,BK-R19B-58,26356,20130523,20130530,20130604,540.0,1,540.0
58540,HL-U509-R,26356,20130523,20130530,20130604,35.0,1,35.0
58541,BK-R64Y-38,24244,20130524,20130531,20130605,1120.0,1,1120.0
58541,SJ-0194-X,24244,20130524,20130531,20130605,54.0,1,54.0
58542,BK-M68B-38,12526,20130524,20130531,20130605,2295.0,1,2295.0
58542,HL-U509-R,12526,20130524,20130531,20130605,35.0,1,35.0
58543,BK-M68B-42,12296,20130524,20130531,20130605,2295.0,1,2295.0
58544,TI-R628,17306,20130524,20130531,20130605,25.0,1,25.0
58544,TT-R982,17306,20130524,20130531,20130605,4.0,1,4.0
58544,SJ-0194-S,17306,20130524,20130531,20130605,54.0,1,54.0
58545,SJ-0194-L,17234,20130524,20130531,20130605,54.0,1,54.0
58546,CL-9009,13669,20130524,20130531,20130605,8.0,1,8.0
58547,PK-7098,18705,20130524,20130531,20130605,2.0,1,2.0
58548,HY-1023-70,17494,20130524,20130531,20130605,55.0,1,55.0
58549,TT-R982,27373,20130524,20130531,20130605,4.0,1,4.0
58549,HL-U509-B,27373,20130524,20130531,20130605,35.0,1,35.0
58550,TT-T092,11287,20130524,20130531,20130605,5.0,1,5.0
58550,HY-1023-70,11287,20130524,20130531,20130605,55.0,1,55.0
58550,CL-9009,11287,20130524,20130531,20130605,8.0,1,8.0
58551,TI-R628,29015,20130524,20130531,20130605,25.0,1,25.0
58552,TT-R982,11215,20130524,20130531,20130605,4.0,1,4.0
58552,TI-R628,11215,20130524,20130531,20130605,25.0,1,25.0
58552,ST-1401,11215,20130524,20130531,20130605,159.0,1,159.0
58553,TI-R092,26274,20130524,20130531,20130605,21.0,1,21.0
58554,TI-T723,27284,20130524,20130531,20130605,29.0,1,29.0
58554,TT-T092,27284,20130524,20130531,20130605,5.0,1,5.0
58554,HL-U509,27284,20130524,20130531,20130605,35.0,1,35.0
58554,SJ-0194-X,27284,20130524,20130531,20130605,54.0,1,54.0
58555,TI-R982,25174,20130524,20130531,20130605,33.0,1,33.0
58555,HL-U509-B,25174,20130524,20130531,20130605,35.0,1,35.0
58555,GL-H102-M,25174,20130524,20130531,20130605,24.0,1,24.0
58556,TI-R982,11330,20130524,20130531,20130605,33.0,1,33.0
58556,TT-R982,11330,20130524,20130531,20130605,4.0,1,4.0
58556,HL-U509-B,11330,20130524,20130531,20130605,35.0,1,35.0
58557,TI-R982,11330,20130524,20130531,20130605,33.0,1,33.0
58557,TT-R982,11330,20130524,20130531,20130605,4.0,1,4.0
58557,PK-7098,11330,20130524,20130531,20130605,2.0,1,2.0
58558,TI-M602,22123,20130524,20130531,20130605,30.0,1,30.0
58559,BC-M005,16358,20130524,20130531,20130605,10.0,1,10.0
58560,SH-W890-L,16840,20130524,20130531,20130605,70.0,1,70.0
58560,LJ-0192-X,16840,20130524,20130531,20130605,50.0,1,50.0
58561,TT-M928,28073,20130524,20130531,20130605,5.0,1,5.0
58561,PK-7098,28073,20130524,20130531,20130605,2.0,1,2.0
58562,TT-M928,23022,20130524,20130531,20130605,5.0,1,5.0
58562,PK-7098,23022,20130524,20130531,20130605,2.0,1,2.0
58563,TT-M928,18161,20130524,20130531,20130605,5.0,1,5.0
58563,PK-7098,18161,20130524,20130531,20130605,2.0,1,2.0
58564,TT-R982,26905,20130524,20130531,20130605,4.0,1,4.0
58564,PK-7098,26905,20130524,20130531,20130605,2.0,1,2.0
58565,TT-R982,25325,20130524,20130531,20130605,4.0,1,4.0
58565,PK-7098,25325,20130524,20130531,20130605,2.0,1,2.0
58566,TT-T092,27816,20130524,20130531,20130605,5.0,1,5.0
58566,CA-1098,27816,20130524,20130531,20130605,9.0,1,9.0
58566,HL-U509,27816,20130524,20130531,20130605,35.0,1,35.0
58567,TT-M928,13239,20130524,20130531,20130605,5.0,1,5.0
58567,TI-M823,13239,20130524,20130531,20130605,35.0,1,35.0
58567,HL-U509-B,13239,20130524,20130531,20130605,35.0,1,35.0
58567,GL-H102-M,13239,20130524,20130531,20130605,24.0,1,24.0
58568,BK-M18B-44,19163,20130524,20130531,20130605,540.0,1,540.0
58569,BK-M68S-42,11707,20130524,20130531,20130605,2320.0,1,2320.0
58569,FE-6654,11707,20130524,20130531,20130605,22.0,1,22.0
58569,HY-1023-70,11707,20130524,20130531,20130605,55.0,1,55.0
58569,LJ-0192-S,11707,20130524,20130531,20130605,50.0,1,50.0
58570,BK-M68B-42,13424,20130524,20130531,20130605,2295.0,1,2295.0
58570,BC-M005,13424,20130524,20130531,20130605,10.0,1,10.0
58570,WB-H098,13424,20130524,20130531,20130605,5.0,1,5.0
58570,SJ-0194-S,13424,20130524,20130531,20130605,54.0,1,54.0
58571,BK-R89B-44,19797,20130524,20130531,20130605,2443.0,1,2443.0
58572,BK-R19B-48,22172,20130524,20130531,20130605,540.0,1,540.0
58572,TI-R092,22172,20130524,20130531,20130605,21.0,1,21.0
58572,TT-R982,22172,20130524,20130531,20130605,4.0,1,4.0
58572,PK-7098,22172,20130524,20130531,20130605,2.0,1,2.0
58572,RA-H123,22172,20130524,20130531,20130605,120.0,1,120.0
58572,CA-1098,22172,20130524,20130531,20130605,9.0,1,9.0
58572,SJ-0194-M,22172,20130524,20130531,20130605,54.0,1,54.0
58573,BK-M68B-42,12994,20130524,20130531,20130605,2295.0,1,2295.0
58573,BC-M005,12994,20130524,20130531,20130605,10.0,1,10.0
58573,WB-H098,12994,20130524,20130531,20130605,5.0,1,5.0
58573,HY-1023-70,12994,20130524,20130531,20130605,55.0,1,55.0
58574,BK-M68S-38,11912,20130524,20130531,20130605,2320.0,1,2320.0
58575,BK-R89B-48,19790,20130524,20130531,20130605,2443.0,1,2443.0
58575,WB-H098,19790,20130524,20130531,20130605,5.0,1,5.0
58575,BC-R205,19790,20130524,20130531,20130605,9.0,1,9.0
58575,SJ-0194-X,19790,20130524,20130531,20130605,54.0,1,54.0
58576,BK-T79Y-46,24358,20130524,20130531,20130605,2384.0,1,2384.0
58576,TT-T092,24358,20130524,20130531,20130605,5.0,1,5.0
58576,TI-T723,24358,20130524,20130531,20130605,29.0,1,29.0
58577,BK-R19B-44,23040,20130524,20130531,20130605,540.0,1,540.0
58577,TT-R982,23040,20130524,20130531,20130605,4.0,1,4.0
58577,TI-R092,23040,20130524,20130531,20130605,21.0,1,21.0
58578,BK-R64Y-40,26997,20130524,20130531,20130605,1120.0,1,1120.0
58578,TT-R982,26997,20130524,20130531,20130605,4.0,1,4.0
58578,TI-R628,26997,20130524,20130531,20130605,25.0,1,25.0
58579,BK-R64Y-42,23987,20130524,20130531,20130605,1120.0,1,1120.0
58579,TI-R628,23987,20130524,20130531,20130605,25.0,1,25.0
58579,PK-7098,23987,20130524,20130531,20130605,2.0,1,2.0
58580,BK-R64Y-38,20720,20130524,20130531,20130605,1120.0,1,1120.0
58580,HL-U509,20720,20130524,20130531,20130605,35.0,1,35.0
58581,BK-R19B-44,11479,20130524,20130531,20130605,540.0,1,540.0
58581,WB-H098,11479,20130524,20130531,20130605,5.0,1,5.0
58581,BC-R205,11479,20130524,20130531,20130605,9.0,1,9.0
58582,BK-R19B-48,12397,20130524,20130531,20130605,540.0,1,540.0
58582,WB-H098,12397,20130524,20130531,20130605,5.0,1,5.0
58582,BC-R205,12397,20130524,20130531,20130605,9.0,1,9.0
58582,HL-U509-B,12397,20130524,20130531,20130605,35.0,1,35.0
58583,BK-T79Y-50,28747,20130524,20130531,20130605,2384.0,1,2384.0
58583,WB-H098,28747,20130524,20130531,20130605,5.0,1,5.0
58583,BC-R205,28747,20130524,20130531,20130605,9.0,1,9.0
58584,BK-T79Y-54,24157,20130524,20130531,20130605,2384.0,1,2384.0
58584,HL-U509-B,24157,20130524,20130531,20130605,35.0,1,35.0
58585,BK-M68B-38,12404,20130525,20130601,20130606,2295.0,1,2295.0
58585,BC-M005,12404,20130525,20130601,20130606,10.0,1,10.0
58585,HL-U509-R,12404,20130525,20130601,20130606,35.0,1,35.0
58585,SJ-0194-M,12404,20130525,20130601,20130606,54.0,1,54.0
58586,BK-M68S-46,12277,20130525,20130601,20130606,2320.0,1,2320.0
58586,TI-M823,12277,20130525,20130601,20130606,35.0,1,35.0
58586,PK-7098,12277,20130525,20130601,20130606,2.0,1,2.0
58587,BK-M68S-46,13258,20130525,20130601,20130606,2320.0,1,2320.0
58587,TI-M823,13258,20130525,20130601,20130606,35.0,1,35.0
58587,TT-M928,13258,20130525,20130601,20130606,5.0,1,5.0
58587,PK-7098,13258,20130525,20130601,20130606,2.0,1,2.0
58588,BK-M68S-46,12264,20130525,20130601,20130606,2320.0,1,2320.0
58588,BC-M005,12264,20130525,20130601,20130606,10.0,1,10.0
58588,WB-H098,12264,20130525,20130601,20130606,5.0,1,5.0
58588,HL-U509,12264,20130525,20130601,20130606,35.0,1,35.0
58589,HL-U509-B,11970,20130525,20130601,20130606,35.0,1,35.0
58590,TT-M928,21207,20130525,20130601,20130606,5.0,1,5.0
58590,TI-M602,21207,20130525,20130601,20130606,30.0,1,30.0
58590,HL-U509,21207,20130525,20130601,20130606,35.0,1,35.0
58590,SJ-0194-L,21207,20130525,20130601,20130606,54.0,1,54.0
58591,TT-M928,19266,20130525,20130601,20130606,5.0,1,5.0
58591,TI-M823,19266,20130525,20130601,20130606,35.0,1,35.0
58591,PK-7098,19266,20130525,20130601,20130606,2.0,1,2.0
58592,SH-W890-M,26665,20130525,20130601,20130606,70.0,1,70.0
58592,CA-1098,26665,20130525,20130601,20130606,9.0,1,9.0
58593,WB-H098,29321,20130525,20130601,20130606,5.0,1,5.0
58593,BC-M005,29321,20130525,20130601,20130606,10.0,1,10.0
58593,HL-U509-B,29321,20130525,20130601,20130606,35.0,1,35.0
58594,CA-1098,14857,20130525,20130601,20130606,9.0,1,9.0
58595,BC-R205,19630,20130525,20130601,20130606,9.0,1,9.0
58595,WB-H098,19630,20130525,20130601,20130606,5.0,1,5.0
58595,HL-U509-B,19630,20130525,20130601,20130606,35.0,1,35.0
58596,BK-M18B-52,14967,20130525,20130601,20130606,540.0,1,540.0
58596,FE-6654,14967,20130525,20130601,20130606,22.0,1,22.0
58596,SJ-0194-S,14967,20130525,20130601,20130606,54.0,1,54.0
58597,SJ-0194-L,11717,20130525,20130601,20130606,54.0,1,54.0
58598,TT-R982,11165,20130525,20130601,20130606,4.0,1,4.0
58598,VE-C304-L,11165,20130525,20130601,20130606,64.0,1,64.0
58599,RA-H123,11632,20130525,20130601,20130606,120.0,1,120.0
58600,TI-R628,11019,20130525,20130601,20130606,25.0,1,25.0
58600,TT-R982,11019,20130525,20130601,20130606,4.0,1,4.0
58600,RA-H123,11019,20130525,20130601,20130606,120.0,1,120.0
58601,TT-T092,28122,20130525,20130601,20130606,5.0,1,5.0
58601,HL-U509-R,28122,20130525,20130601,20130606,35.0,1,35.0
58602,TI-R982,24803,20130525,20130601,20130606,33.0,1,33.0
58603,TI-M602,12944,20130525,20130601,20130606,30.0,1,30.0
58603,PK-7098,12944,20130525,20130601,20130606,2.0,1,2.0
58604,TT-M928,25852,20130525,20130601,20130606,5.0,1,5.0
58604,TI-M267,25852,20130525,20130601,20130606,25.0,1,25.0
58605,TI-M602,22968,20130525,20130601,20130606,30.0,1,30.0
58605,PK-7098,22968,20130525,20130601,20130606,2.0,1,2.0
58606,BC-M005,20733,20130525,20130601,20130606,10.0,1,10.0
58606,CA-1098,20733,20130525,20130601,20130606,9.0,1,9.0
58606,WB-H098,20733,20130525,20130601,20130606,5.0,1,5.0
58607,WB-H098,21444,20130525,20130601,20130606,5.0,1,5.0
58607,BC-M005,21444,20130525,20130601,20130606,10.0,1,10.0
58607,CL-9009,21444,20130525,20130601,20130606,8.0,1,8.0
58608,SH-W890-M,20384,20130525,20130601,20130606,70.0,1,70.0
58608,LJ-0192-X,20384,20130525,20130601,20130606,50.0,1,50.0
58608,CA-1098,20384,20130525,20130601,20130606,9.0,1,9.0
58609,SH-W890-S,27380,20130525,20130601,20130606,70.0,1,70.0
58610,WB-H098,25850,20130525,20130601,20130606,5.0,1,5.0
58610,HL-U509,25850,20130525,20130601,20130606,35.0,1,35.0
58610,GL-H102-S,25850,20130525,20130601,20130606,24.0,1,24.0
58611,SH-W890-L,12525,20130525,20130601,20130606,70.0,1,70.0
58611,LJ-0192-L,12525,20130525,20130601,20130606,50.0,1,50.0
58612,TI-R982,14173,20130525,20130601,20130606,33.0,1,33.0
58612,TT-R982,14173,20130525,20130601,20130606,4.0,1,4.0
58612,PK-7098,14173,20130525,20130601,20130606,2.0,1,2.0
58613,GL-H102-L,19189,20130525,20130601,20130606,24.0,1,24.0
58613,WB-H098,19189,20130525,20130601,20130606,5.0,1,5.0
58614,TI-T723,27327,20130525,20130601,20130606,29.0,1,29.0
58614,TT-T092,27327,20130525,20130601,20130606,5.0,1,5.0
58615,TT-T092,16449,20130525,20130601,20130606,5.0,1,5.0
58615,PK-7098,16449,20130525,20130601,20130606,2.0,1,2.0
58616,TI-T723,15119,20130525,20130601,20130606,29.0,1,29.0
58616,TT-T092,15119,20130525,20130601,20130606,5.0,1,5.0
58616,PK-7098,15119,20130525,20130601,20130606,2.0,1,2.0
58617,TT-T092,17855,20130525,20130601,20130606,5.0,1,5.0
58617,HL-U509-B,17855,20130525,20130601,20130606,35.0,1,35.0
58618,TT-M928,11657,20130525,20130601,20130606,5.0,1,5.0
58618,TI-M823,11657,20130525,20130601,20130606,35.0,1,35.0
58618,HL-U509-B,11657,20130525,20130601,20130606,35.0,1,35.0
58618,LJ-0192-X,11657,20130525,20130601,20130606,50.0,1,50.0
58619,TI-M823,11712,20130525,20130601,20130606,35.0,1,35.0
58619,TT-M928,11712,20130525,20130601,20130606,5.0,1,5.0
58619,CL-9009,11712,20130525,20130601,20130606,8.0,1,8.0
58620,FE-6654,13291,20130525,20130601,20130606,22.0,1,22.0
58620,HL-U509-B,13291,20130525,20130601,20130606,35.0,1,35.0
58620,GL-H102-S,13291,20130525,20130601,20130606,24.0,1,24.0
58621,FE-6654,15559,20130525,20130601,20130606,22.0,1,22.0
58621,VE-C304-M,15559,20130525,20130601,20130606,64.0,1,64.0
58622,CA-1098,12489,20130525,20130601,20130606,9.0,1,9.0
58623,BK-R79Y-44,17012,20130525,20130601,20130606,1701.0,1,-1701.0
58623,LJ-0192-L,17012,20130525,20130601,20130606,50.0,1,50.0
58624,BK-M68B-42,13425,20130525,20130601,20130606,2295.0,1,2295.0
58624,FE-6654,13425,20130525,20130601,20130606,22.0,1,22.0
58624,LJ-0192-M,13425,20130525,20130601,20130606,50.0,1,50.0
58625,BK-T18U-44,26903,20130525,20130601,20130606,742.0,1,742.0
58625,TI-T723,26903,20130525,20130601,20130606,29.0,1,29.0
58625,GL-H102-S,26903,20130525,20130601,20130606,24.0,1,24.0
58625,TT-T092,26903,20130525,20130601,20130606,5.0,1,5.0
58626,BK-T18U-50,27897,20130525,20130601,20130606,742.0,1,742.0
58626,CL-9009,27897,20130525,20130601,20130606,8.0,1,8.0
58627,BK-T44U-46,11239,20130525,20130601,20130606,1215.0,1,1215.0
58628,BK-T44U-50,26940,20130525,20130601,20130606,1215.0,1,1215.0
58628,SO-R809-M,26940,20130525,20130601,20130606,9.0,1,9.0
58628,LJ-0192-X,26940,20130525,20130601,20130606,50.0,1,50.0
58629,BK-T79Y-50,29317,20130525,20130601,20130606,2384.0,1,2384.0
58629,SJ-0194-M,29317,20130525,20130601,20130606,54.0,1,54.0
58630,BK-M68S-46,13051,20130525,20130601,20130606,2320.0,1,2320.0
58630,TI-M823,13051,20130525,20130601,20130606,35.0,1,35.0
58630,TT-M928,13051,20130525,20130601,20130606,5.0,1,5.0
58630,PK-7098,13051,20130525,20130601,20130606,2.0,1,2.0
58631,BK-M68B-38,13079,20130525,20130601,20130606,2295.0,1,2295.0
58631,BC-M005,13079,20130525,20130601,20130606,10.0,1,10.0
58631,WB-H098,13079,20130525,20130601,20130606,5.0,1,5.0
58632,BK-M68B-42,13081,20130525,20130601,20130606,2295.0,1,2295.0
58632,TI-M823,13081,20130525,20130601,20130606,35.0,1,35.0
58633,BK-M68S-38,12686,20130525,20130601,20130606,2320.0,1,2320.0
58633,HL-U509-R,12686,20130525,20130601,20130606,35.0,1,35.0
58634,BK-T79Y-54,25161,20130525,20130601,20130606,2384.0,1,2384.0
58634,SJ-0194-M,25161,20130525,20130601,20130606,54.0,1,54.0
58635,BK-R19B-44,22319,20130525,20130601,20130606,540.0,1,540.0
58635,BC-R205,22319,20130525,20130601,20130606,9.0,1,9.0
58635,WB-H098,22319,20130525,20130601,20130606,5.0,1,5.0
58636,BK-R19B-44,25750,20130525,20130601,20130606,540.0,1,540.0
58636,BC-R205,25750,20130525,20130601,20130606,9.0,1,9.0
58636,WB-H098,25750,20130525,20130601,20130606,5.0,1,5.0
58637,BK-T79U-50,13407,20130525,20130601,20130606,2384.0,1,2384.0
58637,HL-U509-B,13407,20130525,20130601,20130606,35.0,1,35.0
58637,LJ-0192-L,13407,20130525,20130601,20130606,50.0,1,50.0
58637,CA-1098,13407,20130525,20130601,20130606,9.0,1,9.0
58638,BK-T79Y-46,12332,20130525,20130601,20130606,2384.0,1,2384.0
58638,HL-U509,12332,20130525,20130601,20130606,35.0,1,35.0
58639,BK-T79Y-60,13404,20130525,20130601,20130606,2384.0,1,2384.0
58639,SO-R809-L,13404,20130525,20130601,20130606,9.0,1,9.0
58640,BK-M68S-46,13581,20130526,20130602,20130607,2320.0,1,2320.0
58640,BC-M005,13581,20130526,20130602,20130607,10.0,1,10.0
58640,WB-H098,13581,20130526,20130602,20130607,5.0,1,5.0
58641,BK-M68B-38,12287,20130526,20130602,20130607,2295.0,1,2295.0
58641,WB-H098,12287,20130526,20130602,20130607,5.0,1,5.0
58641,BC-M005,12287,20130526,20130602,20130607,10.0,1,10.0
58641,SJ-0194-M,12287,20130526,20130602,20130607,54.0,1,54.0
58641,GL-H102-L,12287,20130526,20130602,20130607,24.0,1,24.0
58642,TT-M928,25124,20130526,20130602,20130607,5.0,1,5.0
58642,GL-H102-S,25124,20130526,20130602,20130607,24.0,1,24.0
58642,HL-U509,25124,20130526,20130602,20130607,35.0,1,35.0
58643,SH-W890-M,26592,20130526,20130602,20130607,70.0,1,70.0
58643,CA-1098,26592,20130526,20130602,20130607,9.0,1,9.0
58644,SJ-0194-M,17300,20130526,20130602,20130607,54.0,1,54.0
58645,BC-R205,19976,20130526,20130602,20130607,9.0,1,9.0
58645,WB-H098,19976,20130526,20130602,20130607,5.0,1,5.0
58645,PK-7098,19976,20130526,20130602,20130607,2.0,1,2.0
58646,BK-M18S-42,11242,20130526,20130602,20130607,565.0,1,565.0
58646,BC-M005,11242,20130526,20130602,20130607,10.0,1,10.0
58647,BK-R89B-52,19506,20130526,20130602,20130607,2443.0,1,2443.0
58647,TI-R982,19506,20130526,20130602,20130607,33.0,1,33.0
58647,TT-R982,19506,20130526,20130602,20130607,4.0,1,4.0
58648,BK-R89B-44,20711,20130526,20130602,20130607,2443.0,1,2443.0
58648,BC-R205,20711,20130526,20130602,20130607,9.0,1,9.0
58648,WB-H098,20711,20130526,20130602,20130607,5.0,1,5.0
58649,TT-R982,11169,20130526,20130602,20130607,4.0,1,4.0
58649,HL-U509,11169,20130526,20130602,20130607,35.0,1,35.0
58650,TT-R982,18758,20130526,20130602,20130607,4.0,1,4.0
58650,TI-R092,18758,20130526,20130602,20130607,21.0,1,21.0
58650,HL-U509,18758,20130526,20130602,20130607,35.0,1,35.0
58650,GL-H102-L,18758,20130526,20130602,20130607,24.0,1,24.0
