sale_id,customer_id,product_id,store_id,sale_date,quantity,total_amount,sale_date_key,payment_type,channel,customer_key,product_key,store_key,promotion_key,date_key,rejection_reason,rejection_timestamp,additional_info
SALE159095,CUST1112,PROD1263,STORE111,2025-09-28,4,3892.76,20250928,Credit Card,InStore,,264,12,1,20250928,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159096,CUST10969,PROD1296,STORE154,2024-07-03,5,4482.15,20240703,Credit Card,InStore,,297,55,1,20240703,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159097,CUST3673,PROD1439,STORE119,2020-10-24,3,2122.11,20201024,Credit Card,InStore,,440,20,1,20201024,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159098,CUST2534,PROD1162,STORE123,2023-04-16,9,2923.2000000000003,20230416,Credit Card,InStore,,163,24,1,20230416,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159099,CUST3525,PROD1314,STORE189,2022-03-17,3,1858.2,20220317,Credit Card,InStore,,315,90,1,20220317,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159100,CUST8838,PROD1240,STORE121,2023-12-13,3,613.86,20231213,Credit Card,InStore,,241,22,1,20231213,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159101,CUST8246,PROD1147,STORE103,2022-02-27,2,1362.08,20220227,Credit Card,InStore,,148,4,1,20220227,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159102,CUST5790,PROD1251,STORE129,2024-06-30,8,4224.16,20240630,Credit Card,InStore,,252,30,1,20240630,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159103,CUST7416,PROD1270,STORE170,2024-06-17,5,4704.049999999999,20240617,Credit Card,InStore,,271,71,1,20240617,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159104,CUST2860,PROD1437,STORE108,2020-06-11,1,362.06,20200611,Credit Card,InStore,,438,9,1,20200611,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159105,CUST5136,PROD1304,STORE120,2022-08-11,8,5934.96,20220811,Credit Card,InStore,,305,21,1,20220811,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159106,CUST8570,PROD1200,STORE192,2025-07-27,1,160.83,20250727,Credit Card,InStore,,201,93,1,20250727,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159107,CUST1739,PROD1219,STORE180,2022-05-29,1,490.77,20220529,Credit Card,InStore,,220,81,1,20220529,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159108,CUST8929,PROD1454,STORE133,2023-10-01,7,549.36,20231001,Credit Card,InStore,,455,34,1,20231001,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159109,CUST1005,PROD1387,STORE105,2022-06-04,8,6465.04,20220604,Credit Card,InStore,,388,6,1,20220604,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159110,CUST8255,PROD1362,STORE193,2021-05-20,4,3928.04,20210520,Credit Card,InStore,,363,94,1,20210520,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159111,CUST9800,PROD1257,STORE110,2023-04-21,6,3706.980000000001,20230421,Credit Card,InStore,,258,11,1,20230421,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159112,CUST8442,PROD1323,STORE165,2020-03-29,4,1829.2,20200329,Credit Card,InStore,,324,66,1,20200329,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159113,CUST2918,PROD1008,STORE197,2022-01-26,5,4644.0,20220126,Credit Card,InStore,,9,98,1,20220126,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159114,CUST2780,PROD1231,STORE144,2020-07-24,6,3576.7200000000003,20200724,Credit Card,InStore,,232,45,1,20200724,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159115,CUST2963,PROD1050,STORE113,2023-01-12,4,3872.48,20230112,Credit Card,InStore,,51,14,1,20230112,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159116,CUST10671,PROD1025,STORE153,2021-04-12,5,4878.85,20210412,Credit Card,InStore,,26,54,1,20210412,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159117,CUST1422,PROD1343,STORE152,2022-09-30,2,1928.06,20220930,Credit Card,InStore,,344,53,1,20220930,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159118,CUST2417,PROD1404,STORE149,2021-11-26,7,4098.22,20211126,Credit Card,InStore,,405,50,1,20211126,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159119,CUST1172,PROD1462,STORE107,2024-05-06,7,2696.89,20240506,Credit Card,InStore,,463,8,1,20240506,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159120,CUST7523,PROD1103,STORE158,2022-05-03,2,197.42,20220503,Credit Card,InStore,,104,59,1,20220503,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159121,CUST7259,PROD1374,STORE196,2021-02-17,5,1634.1,20210217,Credit Card,InStore,,375,97,1,20210217,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159122,CUST8532,PROD1278,STORE131,2025-04-03,9,574.11,20250403,Credit Card,InStore,,279,32,1,20250403,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159123,CUST3227,PROD1145,STORE188,2023-01-09,7,6776.84,20230109,Credit Card,InStore,,146,89,1,20230109,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159124,CUST6724,PROD1079,STORE182,2025-07-04,4,3619.76,20250704,Credit Card,InStore,,80,83,1,20250704,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159125,CUST7607,PROD1165,STORE181,2024-03-11,7,1314.67,20240311,Credit Card,InStore,,166,82,1,20240311,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159126,CUST4213,PROD1113,STORE114,2021-06-21,7,673.82,20210621,Credit Card,InStore,,114,15,1,20210621,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159127,CUST6455,PROD1303,STORE141,2022-01-20,1,502.42,20220120,Credit Card,InStore,,304,42,1,20220120,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159128,CUST5559,PROD1024,STORE163,2022-04-23,6,839.8799999999999,20220423,Credit Card,InStore,,25,64,1,20220423,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159129,CUST10148,PROD1265,STORE182,2024-04-22,5,3346.0,20240422,Credit Card,InStore,,266,83,1,20240422,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159130,CUST2816,PROD1479,STORE162,2025-11-15,5,546.1,20251115,Credit Card,InStore,,480,63,1,20251115,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159131,CUST4794,PROD1469,STORE195,2022-10-01,5,1077.0,20221001,Credit Card,InStore,,470,96,1,20221001,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159132,CUST10169,PROD1251,STORE146,2023-12-10,6,5087.64,20231210,Credit Card,InStore,,252,47,1,20231210,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159133,CUST5189,PROD1388,STORE153,2020-10-14,6,5211.72,20201014,Credit Card,InStore,,389,54,1,20201014,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159134,CUST2230,PROD1153,STORE169,2022-10-31,3,2491.11,20221031,Credit Card,InStore,,154,70,1,20221031,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159135,CUST4682,PROD1089,STORE159,2020-06-19,8,5757.52,20200619,Credit Card,InStore,,90,60,1,20200619,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159136,CUST3599,PROD1084,STORE108,2025-12-23,6,880.8000000000001,20251223,Credit Card,InStore,,85,9,1,20251223,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159137,CUST8167,PROD1115,STORE116,2022-07-06,1,383.97,20220706,Credit Card,InStore,,116,17,1,20220706,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159138,CUST5267,PROD1304,STORE156,2021-06-17,7,4727.31,20210617,Credit Card,InStore,,305,57,1,20210617,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159139,CUST6606,PROD1228,STORE123,2024-01-05,8,3438.8,20240105,Credit Card,InStore,,229,24,1,20240105,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159140,CUST5166,PROD1039,STORE153,2021-01-20,2,1338.4,20210120,Credit Card,InStore,,40,54,1,20210120,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159141,CUST4451,PROD1445,STORE170,2025-09-23,8,4739.44,20250923,Credit Card,InStore,,446,71,1,20250923,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159142,CUST3019,PROD1271,STORE105,2023-09-17,6,842.8799999999999,20230917,Credit Card,InStore,,272,6,1,20230917,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159143,CUST6473,PROD1438,STORE182,2020-07-02,2,858.84,20200702,Credit Card,InStore,,439,83,1,20200702,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159144,CUST9839,PROD1235,STORE161,2024-02-22,5,3864.35,20240222,Credit Card,InStore,,236,62,1,20240222,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159145,CUST2498,PROD1480,STORE104,2022-03-26,6,3490.62,20220326,Credit Card,InStore,,481,5,1,20220326,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159146,CUST9092,PROD1361,STORE132,2021-01-12,8,7247.2,20210112,Credit Card,InStore,,362,33,1,20210112,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159147,CUST9243,PROD1458,STORE127,2022-09-13,4,3460.88,20220913,Credit Card,InStore,,459,28,1,20220913,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159148,CUST1834,PROD1469,STORE180,2023-08-03,9,8413.83,20230803,Credit Card,InStore,,470,81,1,20230803,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159149,CUST9926,PROD1200,STORE125,2022-04-13,4,2745.8,20220413,Credit Card,InStore,,201,26,1,20220413,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159150,CUST10101,PROD1369,STORE127,2024-07-11,9,5596.56,20240711,Credit Card,InStore,,370,28,1,20240711,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159151,CUST6653,PROD1014,STORE192,2021-12-24,1,930.23,20211224,Credit Card,InStore,,15,93,1,20211224,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159152,CUST4183,PROD1433,STORE125,2025-10-16,6,3550.32,20251016,Credit Card,InStore,,434,26,1,20251016,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159153,CUST4727,PROD1194,STORE124,2023-11-05,9,2154.42,20231105,Credit Card,InStore,,195,25,1,20231105,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159154,CUST1608,PROD1440,STORE112,2023-08-27,1,465.26,20230827,Credit Card,InStore,,441,13,1,20230827,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159155,CUST2892,PROD1115,STORE140,2024-03-31,4,1128.32,20240331,Credit Card,InStore,,116,41,1,20240331,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159156,CUST2514,PROD1141,STORE148,2020-03-16,2,1618.5,20200316,Credit Card,InStore,,142,49,1,20200316,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159157,CUST3210,PROD1081,STORE142,2022-12-04,7,3244.92,20221204,Credit Card,InStore,,82,43,1,20221204,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159158,CUST8501,PROD1136,STORE183,2020-08-29,5,1227.55,20200829,Credit Card,InStore,,137,84,1,20200829,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159159,CUST4268,PROD1034,STORE160,2025-05-16,3,223.95,20250516,Credit Card,InStore,,35,61,1,20250516,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159160,CUST10066,PROD1389,STORE132,2025-11-21,5,4537.45,20251121,Credit Card,InStore,,390,33,1,20251121,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159161,CUST10541,PROD1309,STORE144,2023-02-02,6,2426.7,20230202,Credit Card,InStore,,310,45,1,20230202,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159162,CUST8033,PROD1220,STORE164,2023-11-13,3,1948.32,20231113,Credit Card,InStore,,221,65,1,20231113,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159163,CUST5338,PROD1201,STORE185,2020-04-25,9,8838.09,20200425,Credit Card,InStore,,202,86,1,20200425,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159164,CUST4500,PROD1108,STORE139,2020-06-06,1,675.33,20200606,Credit Card,InStore,,109,40,1,20200606,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159165,CUST5849,PROD1236,STORE146,2023-04-27,7,760.34,20230427,Credit Card,InStore,,237,47,1,20230427,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159166,CUST6611,PROD1353,STORE112,2020-02-19,9,3781.08,20200219,Credit Card,InStore,,354,13,1,20200219,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159167,CUST5893,PROD1060,STORE190,2024-06-17,7,2625.28,20240617,Credit Card,InStore,,61,91,1,20240617,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159168,CUST1405,PROD1000,STORE149,2020-08-02,7,1798.51,20200802,Credit Card,InStore,,1,50,1,20200802,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159169,CUST5495,PROD1014,STORE164,2022-06-08,5,1353.45,20220608,Credit Card,InStore,,15,65,1,20220608,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159170,CUST5231,PROD1357,STORE135,2021-05-16,9,2312.37,20210516,Credit Card,InStore,,358,36,1,20210516,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159171,CUST7220,PROD1282,STORE113,2023-02-25,8,2377.44,20230225,Credit Card,InStore,,283,14,1,20230225,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159172,CUST5597,PROD1440,STORE161,2021-05-17,1,261.81,20210517,Credit Card,InStore,,441,62,1,20210517,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159173,CUST8681,PROD1137,STORE118,2025-07-17,4,2362.2,20250717,Credit Card,InStore,,138,19,1,20250717,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159174,CUST1287,PROD1331,STORE108,2025-09-28,6,1765.08,20250928,Credit Card,InStore,,332,9,1,20250928,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159175,CUST7538,PROD1219,STORE156,2021-01-13,8,4587.28,20210113,Credit Card,InStore,,220,57,1,20210113,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159176,CUST7187,PROD1346,STORE173,2020-05-24,5,700.8499999999999,20200524,Credit Card,InStore,,347,74,1,20200524,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159177,CUST9432,PROD1423,STORE161,2022-12-24,3,1377.03,20221224,Credit Card,InStore,,424,62,1,20221224,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159178,CUST1597,PROD1009,STORE148,2023-08-20,7,3686.41,20230820,Credit Card,InStore,,10,49,1,20230820,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159179,CUST5370,PROD1293,STORE162,2024-10-12,3,1566.42,20241012,Credit Card,InStore,,294,63,1,20241012,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159180,CUST10067,PROD1260,STORE137,2024-01-04,2,378.68,20240104,Credit Card,InStore,,261,38,1,20240104,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159181,CUST1025,PROD1042,STORE136,2024-12-10,5,839.0999999999999,20241210,Credit Card,InStore,,43,37,1,20241210,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159182,CUST6812,PROD1497,STORE124,2023-07-06,3,854.46,20230706,Credit Card,InStore,,498,25,1,20230706,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159183,CUST10423,PROD1171,STORE187,2025-04-16,1,576.53,20250416,Credit Card,InStore,,172,88,1,20250416,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159184,CUST8060,PROD1205,STORE140,2024-02-19,3,574.3499999999999,20240219,Credit Card,InStore,,206,41,1,20240219,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159185,CUST8184,PROD1095,STORE134,2023-01-14,1,962.57,20230114,Credit Card,InStore,,96,35,1,20230114,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159186,CUST1671,PROD1085,STORE195,2024-04-22,3,1327.98,20240422,Credit Card,InStore,,86,96,1,20240422,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159187,CUST2507,PROD1376,STORE122,2022-10-22,2,1574.6,20221022,Credit Card,InStore,,377,23,1,20221022,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159188,CUST4523,PROD1486,STORE185,2021-05-22,8,6298.4,20210522,Credit Card,InStore,,487,86,1,20210522,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159189,CUST6221,PROD1377,STORE177,2024-12-26,4,1544.52,20241226,Credit Card,InStore,,378,78,1,20241226,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159190,CUST4334,PROD1028,STORE148,2021-07-03,6,4200.18,20210703,Credit Card,InStore,,29,49,1,20210703,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159191,CUST2065,PROD1060,STORE125,2023-08-31,6,1248.0,20230831,Credit Card,InStore,,61,26,1,20230831,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159192,CUST10675,PROD1391,STORE188,2025-02-25,3,1897.83,20250225,Credit Card,InStore,,392,89,1,20250225,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159193,CUST4885,PROD1272,STORE114,2023-05-07,1,619.4,20230507,Credit Card,InStore,,273,15,1,20230507,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159194,CUST2164,PROD1144,STORE182,2022-03-30,4,1854.24,20220330,Credit Card,InStore,,145,83,1,20220330,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159195,CUST6881,PROD1369,STORE196,2021-11-11,8,4224.16,20211111,Credit Card,InStore,,370,97,1,20211111,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159196,CUST7208,PROD1460,STORE164,2023-03-16,6,4983.9,20230316,Credit Card,InStore,,461,65,1,20230316,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159197,CUST9038,PROD1450,STORE170,2023-03-12,8,2905.12,20230312,Credit Card,InStore,,451,71,1,20230312,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159198,CUST10693,PROD1390,STORE134,2021-09-09,1,294.18,20210909,Credit Card,InStore,,391,35,1,20210909,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159199,CUST4790,PROD1336,STORE130,2024-12-17,1,956.52,20241217,Credit Card,InStore,,337,31,1,20241217,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159200,CUST5559,PROD1409,STORE153,2025-04-05,7,3896.69,20250405,Credit Card,InStore,,410,54,1,20250405,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159201,CUST1692,PROD1416,STORE190,2025-02-05,2,852.66,20250205,Credit Card,InStore,,417,91,1,20250205,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159202,CUST9398,PROD1250,STORE122,2025-08-07,4,685.28,20250807,Credit Card,InStore,,251,23,1,20250807,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159203,CUST3565,PROD1024,STORE188,2021-03-04,7,178.15,20210304,Credit Card,InStore,,25,89,1,20210304,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159204,CUST5681,PROD1039,STORE100,2020-01-27,4,265.12,20200127,Credit Card,InStore,,40,1,1,20200127,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159205,CUST10847,PROD1324,STORE188,2021-04-06,2,1484.32,20210406,Credit Card,InStore,,325,89,1,20210406,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159206,CUST4364,PROD1455,STORE183,2024-04-23,8,7171.44,20240423,Credit Card,InStore,,456,84,1,20240423,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159207,CUST8550,PROD1119,STORE178,2024-06-08,9,6058.9800000000005,20240608,Credit Card,InStore,,120,79,1,20240608,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159208,CUST4964,PROD1471,STORE139,2025-11-22,9,812.61,20251122,Credit Card,InStore,,472,40,1,20251122,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159209,CUST3409,PROD1260,STORE176,2022-04-05,6,2201.64,20220405,Credit Card,InStore,,261,77,1,20220405,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159210,CUST8746,PROD1422,STORE126,2021-05-22,2,707.52,20210522,Credit Card,InStore,,423,27,1,20210522,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159211,CUST4413,PROD1004,STORE165,2021-03-09,9,4802.49,20210309,Credit Card,InStore,,5,66,1,20210309,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159212,CUST9040,PROD1012,STORE127,2025-04-02,3,1311.3000000000002,20250402,Credit Card,InStore,,13,28,1,20250402,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159213,CUST9153,PROD1385,STORE165,2023-11-06,2,386.76,20231106,Credit Card,InStore,,386,66,1,20231106,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159214,CUST5696,PROD1076,STORE185,2024-01-02,9,8067.87,20240102,Credit Card,InStore,,77,86,1,20240102,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159215,CUST8795,PROD1358,STORE146,2024-08-15,9,3374.1,20240815,Credit Card,InStore,,359,47,1,20240815,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159216,CUST4318,PROD1261,STORE165,2025-10-31,1,868.62,20251031,Credit Card,InStore,,262,66,1,20251031,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159217,CUST1837,PROD1135,STORE116,2021-03-18,8,3751.52,20210318,Credit Card,InStore,,136,17,1,20210318,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159218,CUST10167,PROD1076,STORE187,2020-09-22,8,3111.84,20200922,Credit Card,InStore,,77,88,1,20200922,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159219,CUST9677,PROD1245,STORE163,2025-03-18,3,1772.7599999999998,20250318,Credit Card,InStore,,246,64,1,20250318,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE159220,CUST3663,PROD1047,STORE119,2024-01-23,3,1289.5500000000002,20240123,Credit Card,InStore,,48,20,1,20240123,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
