sale_id,customer_id,product_id,store_id,sale_date,quantity,total_amount
SALE166475,CUST8097,PROD1113,STORE185,2025-11-17,2,779.26
SALE166476,CUST1244,PROD1194,STORE159,2025-10-20,1,239.38
SALE166477,CUST6935,PROD1248,STORE148,2023-06-02,9,6288.03
SALE166478,CUST10212,PROD1271,STORE192,2021-03-20,2,1268.28
SALE166479,CUST1082,PROD1458,STORE175,2021-03-30,4,2626.68
SALE166480,CUST10412,PROD1423,STORE123,2023-01-05,4,1770.64
SALE166481,CUST6961,PROD1432,STORE131,2020-07-24,2,1574.6
SALE166482,CUST5826,PROD1224,STORE187,2020-09-29,8,7695.6
SALE166483,CUST9020,PROD1097,STORE166,2021-02-18,8,117.2
SALE166484,CUST5072,PROD1444,STORE115,2020-03-21,2,1647.8
SALE166485,CUST6075,PROD1159,STORE164,2020-12-22,7,2590.49
SALE166486,CUST2926,PROD1190,STORE127,2020-03-20,4,3531.6
SALE166487,CUST6887,PROD1188,STORE187,2022-04-12,6,5675.1
SALE166488,CUST8094,PROD1458,STORE180,2020-11-18,3,1720.23
SALE166489,CUST10796,PROD1255,STORE192,2022-12-12,3,2086.65
SALE166490,CUST8419,PROD1083,STORE176,2024-12-19,9,3424.9500000000003
SALE166491,CUST3550,PROD1106,STORE128,2025-08-04,2,1405.16
SALE166492,CUST9539,PROD1487,STORE195,2025-10-23,2,1913.04
SALE166493,CUST8507,PROD1249,STORE112,2022-05-15,4,926.76
SALE166494,CUST2678,PROD1416,STORE131,2021-05-25,4,3149.2
SALE166495,CUST6586,PROD1428,STORE185,2020-04-09,3,315.42
SALE166496,CUST3938,PROD1374,STORE156,2020-02-10,9,3374.1
SALE166497,CUST4841,PROD1249,STORE179,2025-05-12,8,3791.68
SALE166498,CUST6557,PROD1295,STORE136,2024-08-01,1,402.1
SALE166499,CUST2518,PROD1291,STORE195,2021-09-24,7,4062.8
SALE166500,CUST6369,PROD1269,STORE153,2025-01-30,3,941.22
SALE166501,CUST8741,PROD1272,STORE153,2024-04-10,8,7239.52
SALE166502,CUST3937,PROD1314,STORE115,2022-05-12,4,678.8
SALE166503,CUST10677,PROD1286,STORE136,2020-12-24,7,4345.32
SALE166504,CUST8337,PROD1390,STORE146,2023-05-22,9,8504.369999999999
SALE166505,CUST3689,PROD1156,STORE115,2025-07-09,8,576.72
SALE166506,CUST6855,PROD1191,STORE169,2020-11-14,5,1453.4
SALE166507,CUST3254,PROD1432,STORE196,2022-10-23,3,2693.1000000000004
SALE166508,CUST4076,PROD1009,STORE140,2021-06-23,3,1771.9499999999998
SALE166509,CUST8061,PROD1309,STORE136,2024-02-13,3,540.39
SALE166510,CUST5006,PROD1265,STORE109,2022-07-03,2,1634.74
SALE166511,CUST10149,PROD1384,STORE178,2021-03-08,6,5784.18
SALE166512,CUST2739,PROD1352,STORE158,2021-07-29,4,3391.76
SALE166513,CUST5317,PROD1344,STORE167,2020-10-22,2,1217.6
SALE166514,CUST2022,PROD1210,STORE143,2024-06-19,9,3374.1
SALE166515,CUST5867,PROD1057,STORE166,2021-09-19,8,2372.08
SALE166516,CUST1330,PROD1326,STORE123,2021-04-25,3,2878.17
SALE166517,CUST3864,PROD1175,STORE173,2021-08-23,4,1182.04
SALE166518,CUST7795,PROD1281,STORE102,2024-08-02,3,1061.28
SALE166519,CUST1674,PROD1358,STORE198,2021-06-22,7,1507.8
SALE166520,CUST10169,PROD1234,STORE150,2022-12-05,6,3014.52
SALE166521,CUST1566,PROD1423,STORE155,2024-06-30,2,1785.72
SALE166522,CUST9737,PROD1091,STORE136,2024-06-08,1,299.23
SALE166523,CUST1672,PROD1270,STORE139,2020-09-01,3,1865.52
SALE166524,CUST5040,PROD1174,STORE143,2024-02-04,7,1507.8
SALE166525,CUST3594,PROD1466,STORE194,2021-01-19,7,3516.94
SALE166526,CUST10544,PROD1056,STORE175,2021-03-18,8,6366.08
SALE166527,CUST9290,PROD1182,STORE171,2020-10-11,7,4767.28
SALE166528,CUST3171,PROD1400,STORE168,2025-12-28,6,5892.06
SALE166529,CUST3528,PROD1265,STORE105,2021-02-17,4,1810.6
SALE166530,CUST1243,PROD1252,STORE160,2023-09-14,4,1159.92
SALE166531,CUST1012,PROD1450,STORE103,2021-07-24,9,8359.199999999999
SALE166532,CUST4283,PROD1337,STORE150,2020-02-09,7,3654.98
SALE166533,CUST8901,PROD1462,STORE175,2024-07-17,9,7715.25
SALE166534,CUST10583,PROD1094,STORE152,2021-02-24,3,784.1999999999999
SALE166535,CUST8211,PROD1006,STORE182,2023-08-16,7,5664.75
SALE166536,CUST5794,PROD1254,STORE104,2021-07-25,6,1600.98
SALE166537,CUST7370,PROD1246,STORE199,2021-06-16,7,6784.96
SALE166538,CUST3099,PROD1323,STORE128,2021-02-02,1,947.9
SALE166539,CUST6505,PROD1159,STORE127,2024-11-11,1,326.82
SALE166540,CUST7711,PROD1402,STORE163,2025-03-22,5,1775.15
SALE166541,CUST2405,PROD1010,STORE112,2020-02-20,3,1898.07
SALE166542,CUST2259,PROD1266,STORE119,2022-12-24,2,1851.44
SALE166543,CUST4642,PROD1281,STORE106,2020-04-19,3,2071.83
SALE166544,CUST1935,PROD1098,STORE175,2021-03-09,8,3040.64
SALE166545,CUST2863,PROD1481,STORE155,2022-11-11,4,1196.92
SALE166546,CUST10737,PROD1377,STORE171,2024-10-17,5,3188.3
SALE166547,CUST9022,PROD1279,STORE189,2020-11-06,3,64.80000000000001
SALE166548,CUST9719,PROD1254,STORE188,2021-12-12,8,4683.68
SALE166549,CUST7842,PROD1206,STORE119,2020-04-21,8,2047.44
SALE166550,CUST8131,PROD1330,STORE114,2025-03-11,4,3591.16
SALE166551,CUST2749,PROD1492,STORE124,2025-03-07,5,314.45
SALE166552,CUST5503,PROD1345,STORE116,2021-08-20,5,1444.5500000000002
SALE166553,CUST9707,PROD1109,STORE125,2021-05-27,7,6776.84
SALE166554,CUST1322,PROD1068,STORE121,2024-11-10,6,3550.32
SALE166555,CUST3851,PROD1058,STORE111,2022-12-20,2,180.58
SALE166556,CUST4339,PROD1006,STORE144,2021-06-10,4,2327.08
SALE166557,CUST5507,PROD1113,STORE127,2024-02-17,5,4601.45
SALE166558,CUST5001,PROD1270,STORE119,2021-02-05,9,1704.06
SALE166559,CUST4611,PROD1074,STORE178,2023-11-21,1,968.29
SALE166560,CUST6750,PROD1104,STORE169,2023-01-23,2,518.84
SALE166561,CUST1253,PROD1189,STORE121,2021-02-26,9,8562.960000000001
SALE166562,CUST3807,PROD1357,STORE102,2023-04-17,5,2216.05
SALE166563,CUST8117,PROD1024,STORE147,2024-02-28,6,1831.8
SALE166564,CUST6861,PROD1255,STORE116,2023-10-01,2,1502.6
SALE166565,CUST5096,PROD1101,STORE164,2022-01-04,8,3436.96
SALE166566,CUST3935,PROD1337,STORE177,2025-08-03,6,3064.86
SALE166567,CUST6965,PROD1034,STORE179,2024-07-03,3,240.48
SALE166568,CUST10316,PROD1008,STORE131,2020-11-28,3,2927.31
SALE166569,CUST4445,PROD1035,STORE161,2020-11-18,1,420.52
SALE166570,CUST9926,PROD1125,STORE163,2021-04-16,6,1783.08
SALE166571,CUST10217,PROD1086,STORE165,2025-04-15,5,4239.700000000001
SALE166572,CUST9397,PROD1389,STORE158,2023-01-15,4,1045.6
SALE166573,CUST4449,PROD1077,STORE149,2022-11-07,8,4974.72
SALE166574,CUST1241,PROD1339,STORE190,2020-08-29,9,5032.26
SALE166575,CUST2478,PROD1036,STORE151,2021-09-04,4,1090.96
SALE166576,CUST3792,PROD1471,STORE154,2022-01-12,2,1730.44
SALE166577,CUST2305,PROD1166,STORE182,2022-07-23,6,5558.04
SALE166578,CUST9396,PROD1452,STORE188,2024-07-21,3,333.06
SALE166579,CUST8457,PROD1441,STORE192,2025-08-13,7,5953.849999999999
SALE166580,CUST8194,PROD1413,STORE146,2023-09-03,4,818.48
SALE166581,CUST5617,PROD1328,STORE166,2024-07-03,2,930.52
SALE166582,CUST7071,PROD1253,STORE193,2025-07-01,5,3663.45
SALE166583,CUST3265,PROD1245,STORE102,2020-07-23,9,2282.4
SALE166584,CUST2012,PROD1390,STORE131,2021-04-19,6,3576.7200000000003
SALE166585,CUST2117,PROD1428,STORE134,2025-04-25,7,3544.17
SALE166586,CUST7475,PROD1173,STORE160,2024-11-30,6,4157.22
SALE166587,CUST6724,PROD1395,STORE185,2022-08-22,7,4795.0
SALE166588,CUST9952,PROD1196,STORE183,2024-11-29,8,2428.72
SALE166589,CUST9850,PROD1009,STORE172,2020-10-03,6,1441.8000000000002
SALE166590,CUST10254,PROD1261,STORE138,2025-04-16,6,180.12
SALE166591,CUST2000,PROD1467,STORE105,2025-01-13,9,3873.96
SALE166592,CUST10632,PROD1116,STORE108,2021-04-15,7,742.91
SALE166593,CUST4931,PROD1408,STORE189,2023-11-23,7,2075.57
SALE166594,CUST9109,PROD1424,STORE140,2021-01-21,3,2225.61
SALE166595,CUST1082,PROD1122,STORE199,2025-02-18,1,767.67
SALE166596,CUST9984,PROD1058,STORE145,2023-04-08,3,2303.01
SALE166597,CUST5374,PROD1184,STORE125,2020-09-10,1,66.28
SALE166598,CUST6143,PROD1455,STORE163,2023-09-01,1,975.77
SALE166599,CUST6872,PROD1232,STORE161,2020-06-24,3,1303.44
SALE166600,CUST5066,PROD1239,STORE125,2025-02-07,7,183.89
SALE166601,CUST8109,PROD1103,STORE170,2020-09-15,1,548.37
SALE166602,CUST5382,PROD1011,STORE176,2023-11-17,7,6961.22
SALE166603,CUST8620,PROD1076,STORE142,2025-09-27,3,1308.3000000000002
SALE166604,CUST5924,PROD1128,STORE199,2023-09-20,9,2401.47
SALE166605,CUST10625,PROD1188,STORE143,2022-10-05,1,305.3
SALE166606,CUST7398,PROD1286,STORE100,2022-01-29,9,7403.039999999999
SALE166607,CUST8258,PROD1216,STORE188,2023-06-24,1,985.64
SALE166608,CUST9169,PROD1188,STORE100,2021-11-05,5,1902.75
SALE166609,CUST9244,PROD1038,STORE124,2021-05-14,7,1027.6
SALE166610,CUST10639,PROD1074,STORE194,2022-04-09,9,1257.66
SALE166611,CUST10444,PROD1491,STORE108,2025-12-16,7,4328.240000000001
SALE166612,CUST8237,PROD1459,STORE185,2025-07-30,7,4009.25
SALE166613,CUST9054,PROD1209,STORE198,2021-07-10,6,5171.700000000001
SALE166614,CUST5159,PROD1140,STORE140,2022-04-28,1,516.21
SALE166615,CUST6640,PROD1100,STORE121,2020-11-30,3,1729.59
SALE166616,CUST3064,PROD1234,STORE195,2025-11-23,7,1679.37
SALE166617,CUST1699,PROD1257,STORE133,2023-01-31,7,200.2
SALE166618,CUST4960,PROD1266,STORE185,2021-11-06,7,2727.41
SALE166619,CUST2334,PROD1127,STORE176,2022-02-03,4,141.64
SALE166620,CUST7086,PROD1390,STORE159,2023-01-30,5,1568.7
SALE166621,CUST6779,PROD1078,STORE155,2022-11-08,8,390.4
SALE166622,CUST7340,PROD1454,STORE162,2021-04-24,3,270.87
SALE166623,CUST4572,PROD1193,STORE181,2020-07-12,2,463.38
SALE166624,CUST2253,PROD1309,STORE196,2021-02-08,9,1845.72
SALE166625,CUST10189,PROD1178,STORE108,2023-04-06,1,642.37
SALE166626,CUST3683,PROD1148,STORE156,2021-12-07,1,706.85
SALE166627,CUST4566,PROD1030,STORE130,2024-03-30,2,888.44
SALE166628,CUST5036,PROD1121,STORE154,2022-12-23,7,4918.41
SALE166629,CUST7301,PROD1080,STORE165,2023-12-02,6,825.42
SALE166630,CUST5603,PROD1290,STORE139,2021-11-11,6,3339.36
SALE166631,CUST8982,PROD1167,STORE117,2025-01-07,8,2181.92
SALE166632,CUST1673,PROD1068,STORE105,2022-04-22,7,290.64000000000004
SALE166633,CUST3190,PROD1395,STORE158,2025-09-29,4,1843.56
SALE166634,CUST9078,PROD1142,STORE152,2023-08-15,7,2022.37
SALE166635,CUST5045,PROD1437,STORE194,2023-08-31,6,4107.4800000000005
SALE166636,CUST4640,PROD1438,STORE150,2021-06-01,2,1727.14
SALE166637,CUST8005,PROD1190,STORE148,2021-09-10,4,2695.72
SALE166638,CUST4698,PROD1159,STORE119,2022-04-18,8,2246.48
SALE166639,CUST1802,PROD1087,STORE155,2020-04-09,1,402.54
SALE166640,CUST3892,PROD1447,STORE113,2021-06-22,4,1744.4
SALE166641,CUST7574,PROD1109,STORE121,2020-01-14,2,1919.68
SALE166642,CUST7951,PROD1296,STORE108,2022-12-15,5,2207.55
SALE166643,CUST3467,PROD1331,STORE103,2020-11-08,2,180.58
SALE166644,CUST7383,PROD1322,STORE180,2023-05-28,4,550.56
SALE166645,CUST7394,PROD1008,STORE117,2023-07-14,6,4215.4800000000005
SALE166646,CUST4101,PROD1053,STORE110,2023-02-21,1,333.43
SALE166647,CUST1161,PROD1210,STORE151,2021-12-09,3,1532.43
SALE166648,CUST7895,PROD1327,STORE147,2021-01-29,4,1159.92
SALE166649,CUST1772,PROD1303,STORE110,2021-09-18,3,1717.08
SALE166650,CUST2051,PROD1242,STORE101,2020-03-13,8,542.16
SALE166651,CUST4869,PROD1389,STORE156,2023-01-15,8,6387.44
SALE166652,CUST8429,PROD1112,STORE107,2023-05-30,9,5781.33
SALE166653,CUST9954,PROD1047,STORE118,2021-05-30,3,509.1
SALE166654,CUST3819,PROD1032,STORE198,2024-10-23,4,3844.92
SALE166655,CUST8144,PROD1213,STORE193,2025-04-09,8,2165.52
SALE166656,CUST4185,PROD1109,STORE191,2021-04-04,1,77.39
SALE166657,CUST10086,PROD1331,STORE110,2023-01-08,1,724.84
SALE166658,CUST2874,PROD1333,STORE191,2023-11-09,9,2517.39
SALE166659,CUST7519,PROD1364,STORE141,2023-09-19,8,1980.96
SALE166660,CUST6973,PROD1178,STORE130,2020-05-11,7,210.14
SALE166661,CUST2825,PROD1196,STORE117,2021-08-02,2,779.22
SALE166662,CUST2822,PROD1310,STORE146,2025-01-31,8,1919.28
SALE166663,CUST6661,PROD1334,STORE170,2024-12-18,8,1010.88
SALE166664,CUST8515,PROD1082,STORE102,2021-10-05,8,7923.52
SALE166665,CUST5830,PROD1166,STORE145,2024-01-16,5,4883.450000000001
SALE166666,CUST5104,PROD1163,STORE191,2020-11-23,2,503.96
SALE166667,CUST3547,PROD1156,STORE172,2024-12-11,9,1748.97
SALE166668,CUST10907,PROD1377,STORE171,2021-02-01,7,2287.74
SALE166669,CUST6759,PROD1135,STORE177,2022-05-09,1,218.28
SALE166670,CUST6973,PROD1370,STORE195,2022-07-14,5,2701.4
SALE166671,CUST8282,PROD1007,STORE167,2022-09-12,3,1570.9499999999998
SALE166672,CUST9623,PROD1083,STORE125,2021-05-18,6,4378.62
SALE166673,CUST7398,PROD1329,STORE120,2021-05-16,7,3013.08
SALE166674,CUST6347,PROD1273,STORE102,2025-08-18,3,1131.42
SALE166675,CUST1789,PROD1472,STORE145,2024-06-30,4,1850.6
SALE166676,CUST1734,PROD1425,STORE135,2023-08-28,8,6661.92
SALE166677,CUST2385,PROD1360,STORE150,2025-06-10,6,2446.2
SALE166678,CUST7089,PROD1090,STORE140,2021-11-15,4,141.64
SALE166679,CUST10677,PROD1409,STORE175,2025-11-29,8,1502.48
SALE166680,CUST1617,PROD1251,STORE169,2022-06-01,3,2395.29
SALE166681,CUST7375,PROD1191,STORE115,2023-12-16,6,1708.92
SALE166682,CUST2447,PROD1012,STORE196,2021-07-28,1,261.4
SALE166683,CUST6676,PROD1356,STORE198,2021-10-12,7,6442.03
SALE166684,CUST4865,PROD1418,STORE132,2024-06-07,8,2931.04
SALE166685,CUST8416,PROD1190,STORE116,2020-06-14,6,4982.22
SALE166686,CUST1296,PROD1187,STORE159,2024-02-13,8,3364.16
SALE166687,CUST3594,PROD1334,STORE115,2022-11-14,6,2311.62
SALE166688,CUST5716,PROD1261,STORE159,2021-02-15,2,772.26
SALE166689,CUST5662,PROD1244,STORE169,2023-12-30,2,1552.62
SALE166690,CUST4004,PROD1051,STORE168,2023-07-24,6,5866.32
SALE166691,CUST1983,PROD1195,STORE108,2025-11-29,4,607.68
SALE166692,CUST6435,PROD1209,STORE132,2021-04-01,5,4464.3
SALE166693,CUST7550,PROD1227,STORE199,2025-03-05,7,6697.88
SALE166694,CUST1568,PROD1180,STORE120,2024-10-23,8,7430.4
SALE166695,CUST4625,PROD1373,STORE147,2022-12-24,3,202.35
SALE166696,CUST4232,PROD1049,STORE119,2022-09-26,8,1786.8
SALE166697,CUST8704,PROD1037,STORE111,2025-02-23,9,3784.68
SALE166698,CUST9274,PROD1450,STORE143,2022-08-16,7,6056.54
SALE166699,CUST4685,PROD1262,STORE157,2025-04-02,4,3070.68
SALE166700,CUST1672,PROD1056,STORE138,2025-09-28,3,124.56
SALE166701,CUST8244,PROD1120,STORE181,2021-08-04,9,6323.22
SALE166702,CUST1556,PROD1476,STORE175,2023-04-08,2,1792.86
SALE166703,CUST10866,PROD1268,STORE149,2022-12-30,9,1193.22
SALE166704,CUST6560,PROD1279,STORE148,2021-09-25,4,765.44
SALE166705,CUST4415,PROD1425,STORE158,2025-10-16,1,14.65
SALE166706,CUST7540,PROD1374,STORE136,2024-07-16,4,2293.64
SALE166707,CUST10278,PROD1190,STORE181,2024-09-22,1,377.14
SALE166708,CUST2282,PROD1159,STORE127,2021-06-06,5,4674.35
SALE166709,CUST10853,PROD1126,STORE113,2025-04-26,1,156.66
SALE166710,CUST9254,PROD1159,STORE136,2022-07-27,1,998.86
SALE166711,CUST9592,PROD1210,STORE162,2021-10-31,5,1699.05
SALE166712,CUST1486,PROD1317,STORE159,2024-12-15,2,724.12
SALE166713,CUST2415,PROD1423,STORE135,2021-02-20,4,765.8
SALE166714,CUST5343,PROD1011,STORE185,2025-01-31,9,659.8799999999999
SALE166715,CUST8773,PROD1470,STORE111,2020-02-25,1,78.48
SALE166716,CUST7762,PROD1334,STORE169,2021-02-08,7,6250.02
SALE166717,CUST6267,PROD1046,STORE117,2024-03-12,9,7841.789999999999
SALE166718,CUST7417,PROD1423,STORE196,2020-09-09,8,6948.96
SALE166719,CUST7363,PROD1369,STORE115,2022-12-25,5,2298.1
SALE166720,CUST9037,PROD1401,STORE136,2023-07-01,1,717.1
SALE166721,CUST4101,PROD1299,STORE120,2020-04-17,4,137.72
SALE166722,CUST6549,PROD1470,STORE151,2020-07-07,2,754.28
SALE166723,CUST9703,PROD1342,STORE156,2023-08-03,8,4587.28
SALE166724,CUST9321,PROD1035,STORE176,2025-10-15,5,2326.3
SALE166725,CUST6470,PROD1352,STORE151,2025-11-16,6,1831.8
SALE166726,CUST7504,PROD1071,STORE169,2022-08-03,5,530.65
SALE166727,CUST2072,PROD1017,STORE197,2020-02-16,2,981.54
SALE166728,CUST6425,PROD1455,STORE120,2022-07-13,1,559.14
SALE166729,CUST1297,PROD1326,STORE120,2022-01-14,7,3052.7000000000003
SALE166730,CUST5679,PROD1487,STORE149,2025-07-29,8,4739.44
SALE166731,CUST8533,PROD1239,STORE123,2025-07-22,7,453.74
SALE166732,CUST5063,PROD1322,STORE111,2020-10-22,3,2157.48
SALE166733,CUST1016,PROD1119,STORE197,2025-08-02,4,3629.96
SALE166734,CUST10424,PROD1247,STORE126,2021-07-29,7,5314.47
SALE166735,CUST2876,PROD1453,STORE193,2025-04-26,2,754.28
SALE166736,CUST7881,PROD1048,STORE168,2022-01-24,2,591.02
SALE166737,CUST7127,PROD1267,STORE150,2020-08-25,5,4197.85
SALE166738,CUST9067,PROD1479,STORE191,2023-10-15,5,1831.9
SALE166739,CUST7973,PROD1333,STORE156,2025-02-24,3,2577.45
SALE166740,CUST7449,PROD1440,STORE119,2020-03-24,2,1340.2
SALE166741,CUST7136,PROD1497,STORE174,2020-07-19,5,4482.15
SALE166742,CUST5873,PROD1207,STORE124,2024-04-13,4,3585.72
SALE166743,CUST7185,PROD1012,STORE155,2023-11-12,3,106.23
SALE166744,CUST1838,PROD1471,STORE128,2022-05-26,5,1388.1
SALE166745,CUST9666,PROD1167,STORE179,2023-02-24,9,7841.789999999999
SALE166746,CUST8112,PROD1010,STORE163,2023-02-21,5,3978.8
SALE166747,CUST8969,PROD1499,STORE152,2024-05-24,6,3545.5199999999995
SALE166748,CUST3937,PROD1327,STORE160,2021-07-17,1,785.4
SALE166749,CUST10607,PROD1142,STORE187,2020-10-21,1,573.41
SALE166750,CUST4018,PROD1165,STORE182,2024-03-07,4,120.08
SALE166751,CUST7949,PROD1078,STORE190,2023-02-02,9,6761.7
SALE166752,CUST1563,PROD1247,STORE198,2023-10-23,5,1281.35
SALE166753,CUST9676,PROD1379,STORE106,2022-02-21,5,4784.2
SALE166754,CUST3568,PROD1376,STORE185,2025-05-05,8,2927.28
SALE166755,CUST10640,PROD1395,STORE134,2020-01-02,7,6334.58
SALE166756,CUST4852,PROD1240,STORE143,2021-12-01,7,504.63
SALE166757,CUST4355,PROD1266,STORE113,2025-10-12,4,2426.96
SALE166758,CUST3879,PROD1314,STORE174,2025-10-13,6,1541.58
SALE166759,CUST5053,PROD1449,STORE145,2025-10-08,8,2278.56
SALE166760,CUST7224,PROD1086,STORE123,2025-01-29,5,214.85
SALE166761,CUST10659,PROD1178,STORE153,2020-06-16,7,5457.41
SALE166762,CUST10284,PROD1052,STORE193,2020-08-09,5,2633.15
SALE166763,CUST8944,PROD1293,STORE155,2020-10-16,2,218.58
SALE166764,CUST4820,PROD1439,STORE106,2022-01-22,4,166.08
SALE166765,CUST3172,PROD1043,STORE112,2023-11-25,6,1348.38
SALE166766,CUST10215,PROD1033,STORE147,2025-11-01,4,114.4
SALE166767,CUST9626,PROD1435,STORE174,2024-09-04,9,3258.54
SALE166768,CUST7287,PROD1311,STORE190,2023-06-20,8,7058.32
SALE166769,CUST9123,PROD1189,STORE103,2020-03-19,2,1438.32
SALE166770,CUST3054,PROD1399,STORE119,2021-04-11,6,3512.76
SALE166771,CUST4214,PROD1028,STORE192,2024-10-02,1,63.79
SALE166772,CUST4568,PROD1423,STORE101,2021-02-18,2,1157.16
SALE166773,CUST3355,PROD1007,STORE186,2022-12-04,5,4548.8
SALE166774,CUST6489,PROD1293,STORE141,2024-08-22,2,1139.54
SALE166775,CUST2296,PROD1294,STORE155,2022-07-04,8,6409.36
SALE166776,CUST8706,PROD1164,STORE148,2023-08-12,2,125.78
SALE166777,CUST8791,PROD1120,STORE183,2024-09-15,6,5658.96
SALE166778,CUST6969,PROD1434,STORE178,2020-01-04,5,3198.5
SALE166779,CUST10251,PROD1155,STORE152,2025-10-19,9,1309.77
SALE166780,CUST6107,PROD1176,STORE191,2020-01-14,1,990.44
SALE166781,CUST5719,PROD1422,STORE174,2025-09-21,8,2491.36
SALE166782,CUST5232,PROD1260,STORE188,2025-01-31,9,6676.83
SALE166783,CUST5709,PROD1075,STORE167,2022-12-30,3,2098.14
SALE166784,CUST4986,PROD1394,STORE159,2023-10-13,2,767.94
SALE166785,CUST1907,PROD1172,STORE114,2025-06-04,9,5032.26
SALE166786,CUST5253,PROD1147,STORE120,2023-07-03,5,1201.5
SALE166787,CUST10523,PROD1113,STORE180,2022-06-10,1,961.95
SALE166788,CUST1042,PROD1427,STORE160,2021-07-16,6,2195.46
SALE166789,CUST7103,PROD1240,STORE172,2024-12-15,2,1413.7
SALE166790,CUST7895,PROD1293,STORE164,2023-11-14,4,1895.84
SALE166791,CUST8521,PROD1466,STORE114,2022-03-27,3,473.85
SALE166792,CUST3510,PROD1442,STORE143,2020-07-19,3,509.1
SALE166793,CUST2888,PROD1472,STORE198,2025-12-31,8,1010.88
SALE166794,CUST4023,PROD1317,STORE136,2025-09-29,3,1756.38
SALE166795,CUST1277,PROD1360,STORE188,2021-10-20,1,655.58
SALE166796,CUST4999,PROD1384,STORE136,2021-09-28,6,5609.22
SALE166797,CUST2398,PROD1361,STORE153,2020-05-30,5,2809.0
SALE166798,CUST1308,PROD1192,STORE195,2025-08-30,8,4411.36
SALE166799,CUST10677,PROD1412,STORE180,2023-06-19,1,767.67
SALE166800,CUST3747,PROD1205,STORE194,2020-10-01,8,4578.88
SALE166801,CUST4917,PROD1312,STORE131,2021-06-24,9,8608.68
SALE166802,CUST1223,PROD1076,STORE150,2025-02-21,7,1829.8
SALE166803,CUST6750,PROD1040,STORE151,2024-11-30,7,1182.51
SALE166804,CUST1549,PROD1408,STORE143,2025-01-18,6,5861.9400000000005
SALE166805,CUST10421,PROD1318,STORE189,2024-08-18,4,3321.48
SALE166806,CUST4006,PROD1192,STORE190,2020-11-30,7,4256.56
SALE166807,CUST3162,PROD1228,STORE143,2023-01-25,1,619.4
SALE166808,CUST10980,PROD1362,STORE136,2023-01-21,2,1082.42
SALE166809,CUST8710,PROD1425,STORE101,2020-03-21,4,195.2
SALE166810,CUST1138,PROD1036,STORE104,2022-11-06,1,526.63
SALE166811,CUST9905,PROD1224,STORE108,2020-04-25,1,430.44
SALE166812,CUST7219,PROD1062,STORE146,2024-11-18,4,3585.72
SALE166813,CUST10818,PROD1431,STORE179,2022-09-28,4,940.56
SALE166814,CUST7810,PROD1254,STORE156,2024-04-02,6,5580.0
SALE166815,CUST4247,PROD1012,STORE184,2022-09-18,8,5476.64
SALE166816,CUST9973,PROD1254,STORE182,2025-05-26,9,3734.64
SALE166817,CUST2458,PROD1353,STORE193,2024-06-20,3,2603.16
SALE166818,CUST7544,PROD1488,STORE156,2024-08-01,9,2282.4
SALE166819,CUST10321,PROD1418,STORE124,2025-12-07,3,2120.55
SALE166820,CUST1310,PROD1356,STORE138,2023-05-19,8,4853.92
SALE166821,CUST7463,PROD1165,STORE188,2022-07-07,9,8370.0
SALE166822,CUST9707,PROD1016,STORE106,2024-05-05,2,1506.52
SALE166823,CUST1200,PROD1436,STORE177,2022-09-05,4,2297.96
SALE166824,CUST6103,PROD1294,STORE161,2024-02-22,6,1080.78
SALE166825,CUST5791,PROD1321,STORE139,2020-11-29,1,523.65
SALE166826,CUST9926,PROD1460,STORE131,2024-12-30,5,3111.5
SALE166827,CUST3383,PROD1249,STORE139,2022-07-08,2,1923.9
SALE166828,CUST5964,PROD1441,STORE126,2022-11-22,8,3701.2
SALE166829,CUST5736,PROD1405,STORE115,2024-05-06,4,3620.0
SALE166830,CUST4372,PROD1333,STORE161,2022-08-09,7,1957.97
SALE166831,CUST5964,PROD1395,STORE151,2025-03-08,5,401.65
SALE166832,CUST6799,PROD1330,STORE182,2022-09-17,3,2870.52
SALE166833,CUST4257,PROD1120,STORE136,2021-03-18,3,2491.11
SALE166834,CUST9397,PROD1268,STORE187,2021-03-10,8,2237.68
SALE166835,CUST6473,PROD1497,STORE142,2025-09-24,5,662.9000000000001
SALE166836,CUST8262,PROD1058,STORE178,2025-10-29,2,134.9
SALE166837,CUST7408,PROD1193,STORE128,2023-05-27,2,146.64
SALE166838,CUST6091,PROD1323,STORE136,2025-01-17,8,7004.4
SALE166839,CUST2699,PROD1060,STORE108,2025-03-15,2,937.88
SALE166840,CUST1221,PROD1325,STORE115,2022-07-22,8,4050.48
SALE166841,CUST10047,PROD1243,STORE141,2021-05-12,9,3467.43
SALE166842,CUST10051,PROD1152,STORE190,2024-09-26,1,318.68
SALE166843,CUST2710,PROD1296,STORE129,2025-11-07,1,208.0
SALE166844,CUST10792,PROD1116,STORE177,2025-08-06,5,621.65
SALE166845,CUST4957,PROD1381,STORE135,2021-03-24,2,433.58
SALE166846,CUST1734,PROD1204,STORE100,2022-02-21,3,344.54999999999995
SALE166847,CUST9523,PROD1350,STORE194,2020-09-27,3,897.69
SALE166848,CUST9829,PROD1442,STORE112,2025-05-20,3,2543.82
SALE166849,CUST1902,PROD1492,STORE184,2021-08-31,9,8370.0
SALE166850,CUST10074,PROD1269,STORE199,2025-09-21,9,5593.14
SALE166851,CUST8499,PROD1162,STORE150,2023-04-24,4,2385.24
