product_id,product_name,category,price
PROD2033,Sweet,Frozen,795.71
PROD2034,Spicy,Meat,1039.22
PROD2035,Strong,Frozen,239.21
PROD2036,Creamy,Frozen,483.74
PROD2037,Spicy,Canned,89.24
PROD2038,Deluxe,Meat,935.39
PROD2039,Special,Dairy,555.0
PROD2040,Original,Canned,496.95
PROD2041,Gourmet,Beverages,1003.6
PROD2042,Traditional,Meat,901.67
PROD2043,Light,Frozen,427.32
PROD2044,Natural,Snacks,882.21
PROD2045,Crispy,Dairy,160.48
PROD2046,Organic,Meat,120.04
PROD2047,Original,Bakery,466.28
PROD2000,Ultra,Canned,188.23
PROD2001,Natural,Produce,449.61
PROD2002,Sweet,Snacks,1024.48
PROD2003,Essential,Frozen,259.97
PROD2004,Advanced,Snacks,998.56
PROD2005,Fresh,Produce,1008.17
PROD2006,Elite,Dairy,697.96
PROD2007,Classic,Snacks,980.86
PROD2008,Original,Frozen,271.71
PROD2009,Light,Snacks,858.29
PROD2010,Standard,Dairy,411.89
PROD2011,Gourmet,Frozen,365.08
PROD2012,Sweet,Produce,287.16
PROD2013,Ultra,Snacks,781.13
PROD2014,Gourmet,Canned,882.52
PROD2015,Advanced,Snacks,208.43
PROD2016,Light,Meat,335.31
PROD2017,Strong,Bakery,505.16
PROD2018,Fresh,Produce,821.39
PROD2019,Traditional,Meat,500.32
PROD2020,Gourmet,Dairy,108.19
PROD2021,Crispy,Snacks,282.86
PROD2022,Sweet,Produce,245.76
PROD2023,Professional,Dairy,274.84
PROD2024,Classic,Produce,431.75
PROD2025,Supreme,Frozen,243.67
PROD2026,Rich,Bakery,798.22
PROD2027,Light,Bakery,381.98
PROD2028,Basic,Canned,751.5
PROD2029,Ultra,Snacks,530.68
PROD2030,Premium,Frozen,373.23
PROD2031,Elite,Frozen,684.64
PROD2032,Traditional,Snacks,116.76
PROD2033,Strong,Frozen,353.78
PROD2034,Professional,Dairy,839.44
PROD2035,Smooth,Frozen,591.32
PROD2036,Sweet,Bakery,600.38
PROD2037,Gourmet,Dairy,146.64
PROD2038,Natural,Produce,851.37
PROD2039,Rich,Canned,598.2
PROD2040,Modern,Snacks,1045.41
PROD2041,Natural,Bakery,772.96
PROD2042,Smooth,Snacks,953.61
PROD2043,Professional,Beverages,254.51
PROD2044,Mild,Produce,284.42
PROD2045,Standard,Snacks,584.07
PROD2046,Natural,Snacks,650.87
PROD2047,Deluxe,Produce,638.38
PROD2048,Spicy,Snacks,934.75
PROD2049,Standard,Beverages,492.13
PROD2050,Creamy,Produce,670.76
PROD2051,Gourmet,Meat,969.63
PROD2052,Special,Beverages,745.01
PROD2053,Pure,Canned,252.75
PROD2054,Quality,Frozen,665.12
PROD2055,Classic,Dairy,207.29
PROD2056,Rich,Snacks,368.83
PROD2057,Original,Bakery,427.63
PROD2058,Advanced,Produce,456.81
PROD2059,Supreme,Snacks,874.89
PROD2060,Strong,Frozen,645.66
PROD2061,Special,Dairy,818.3
PROD2062,Light,Frozen,346.2
PROD2063,Rich,Frozen,737.22
PROD2064,Smooth,Snacks,1010.61
PROD2065,Pure,Produce,852.62
PROD2066,Classic,Canned,1041.18
PROD2067,Classic,Frozen,244.21
PROD2068,Pure,Beverages,916.64
PROD2069,Gourmet,Produce,1004.05
PROD2070,Fresh,Canned,246.64
PROD2071,Professional,Canned,837.12
PROD2072,Deluxe,Bakery,161.0
PROD2073,Ultra,Beverages,939.49
PROD2074,Supreme,Meat,392.99
PROD2075,Crispy,Bakery,565.62
PROD2076,Essential,Meat,382.78
PROD2077,Essential,Frozen,490.16
PROD2078,Modern,Frozen,304.18
PROD2079,Sweet,Dairy,684.76
PROD2080,Smooth,Produce,926.8
PROD2081,Natural,Canned,804.93
PROD2082,Organic,Dairy,574.8
PROD2083,Ultra,Dairy,1011.51
PROD2084,Natural,Dairy,70.83
PROD2085,Traditional,Produce,430.79
PROD2086,Smooth,Bakery,258.26
PROD2087,Standard,Meat,953.28
PROD2088,Deluxe,Snacks,68.29
PROD2089,Classic,Produce,770.37
PROD2090,Fresh,Frozen,737.35
PROD2091,Deluxe,Beverages,851.59
PROD2092,Strong,Produce,777.87
PROD2093,Gourmet,Frozen,349.45
PROD2094,Premium,Dairy,458.11
PROD2095,Fresh,Bakery,419.12
PROD2096,Smooth,Meat,596.39
PROD2097,Elite,Meat,900.88
PROD2098,Premium,Snacks,460.24
PROD2099,Sweet,Dairy,52.96
PROD2100,Pure,Meat,472.89
PROD2101,Elite,Dairy,214.12
PROD2102,Spicy,Meat,387.22
PROD2103,Standard,Dairy,706.34
PROD2104,Essential,Frozen,92.17
PROD2105,Light,Dairy,258.33
PROD2106,Deluxe,Dairy,353.99
PROD2107,Spicy,Canned,989.97
PROD2108,Ultra,Canned,421.57
PROD2109,Sweet,Canned,953.23
PROD2110,Strong,Dairy,136.89
PROD2111,Light,Produce,398.04
PROD2112,Natural,Meat,765.61
PROD2113,Natural,Dairy,329.74
PROD2114,Light,Dairy,154.3
PROD2115,Basic,Produce,185.06
PROD2116,Basic,Produce,1018.58
PROD2117,Spicy,Dairy,565.87
PROD2118,Supreme,Snacks,966.72
PROD2119,Basic,Produce,887.28
PROD2120,Light,Dairy,252.81
PROD2121,Original,Snacks,719.74
PROD2122,Smooth,Frozen,173.37
PROD2123,Smooth,Frozen,928.52
PROD2124,Gourmet,Bakery,675.59
PROD2125,Mild,Snacks,772.41
PROD2126,Spicy,Canned,527.77
PROD2127,Elite,Snacks,259.63
PROD2128,Crispy,Canned,552.8
PROD2129,Professional,Frozen,521.43
PROD2130,Rich,Bakery,655.58
PROD2131,Fresh,Bakery,127.67
PROD2132,Rich,Meat,134.44
PROD2133,Ultra,Canned,591.11
PROD2134,Fresh,Canned,724.12
PROD2135,Organic,Dairy,876.62
PROD2136,Pure,Bakery,930.1
PROD2137,Advanced,Snacks,464.41
PROD2138,Standard,Frozen,579.14
PROD2139,Basic,Produce,479.18
PROD2140,Creamy,Dairy,895.9
PROD2141,Rich,Meat,693.19
PROD2142,Professional,Meat,818.28
PROD2143,Original,Produce,817.23
PROD2144,Mild,Produce,717.14
PROD2145,Fresh,Meat,878.09
PROD2146,Sweet,Bakery,92.66
PROD2147,Standard,Snacks,663.86
PROD2148,Gourmet,Produce,635.17
PROD2149,Ultra,Dairy,407.07
PROD2150,Essential,Snacks,1016.19
PROD2151,Ultra,Dairy,925.37
PROD2152,Spicy,Bakery,1009.38
PROD2153,Elite,Bakery,1043.88
PROD2154,Strong,Canned,865.33
PROD2155,Quality,Dairy,291.7
PROD2156,Pure,Snacks,540.62
PROD2000,Standard,Bakery,1033.14
PROD2001,Professional,Meat,672.83
PROD2002,Traditional,Frozen,117.76
PROD2003,Supreme,Produce,117.76
PROD2004,Elite,Snacks,873.07
PROD2005,Smooth,Beverages,356.48
PROD2006,Supreme,Beverages,287.47
PROD2007,Rich,Produce,623.75
PROD2008,Ultra,Frozen,135.99
PROD2009,Sweet,Snacks,120.15
PROD2010,Classic,Dairy,394.22
PROD2011,Spicy,Bakery,946.28
PROD2012,Supreme,Produce,348.55
PROD2013,Premium,Meat,376.69
PROD2014,Basic,Beverages,705.24
PROD2015,Elite,Bakery,525.14
PROD2016,Strong,Bakery,849.83
PROD2017,Quality,Snacks,244.1
PROD2018,Classic,Beverages,643.52
PROD2019,Gourmet,Beverages,842.53
PROD2000,Smooth,Dairy,756.11
PROD2001,Crispy,Frozen,736.08
PROD2002,Supreme,Frozen,231.21
PROD2003,Modern,Snacks,156.34
PROD2004,Pure,Dairy,510.49
PROD2005,Creamy,Meat,901.83
PROD2000,Gourmet,Bakery,165.52
PROD2001,Basic,Snacks,472.81
PROD2002,Smooth,Dairy,509.54
PROD2003,Mild,Meat,421.96
PROD2004,Natural,Meat,532.89
PROD2005,Light,Meat,812.15
PROD2006,Light,Bakery,752.26
PROD2007,Classic,Meat,643.42
PROD2008,Fresh,Canned,653.95
PROD2009,Professional,Snacks,283.03
PROD2200,Smooth,Dairy,228.0
PROD2201,Special,Bakery,316.22
PROD2202,Organic,Dairy,757.15
PROD2203,Spicy,Bakery,806.85
PROD2204,Crispy,Snacks,614.8
PROD2205,Natural,Canned,509.31
PROD2206,Natural,Dairy,124.86
PROD2207,Deluxe,Meat,513.24
PROD2208,Classic,Dairy,928.58
PROD2209,Sweet,Dairy,766.12
PROD2210,Mild,Meat,468.28
PROD2211,Crispy,Dairy,750.07
PROD2212,Strong,Bakery,63.3
PROD2213,Elite,Meat,242.89
PROD2214,Essential,Canned,683.92
PROD2215,Sweet,Dairy,214.49
PROD2216,Spicy,Canned,825.46
PROD2217,Modern,Meat,663.25
PROD2218,Light,Canned,539.86
PROD2219,Professional,Canned,738.63
PROD2220,Advanced,Produce,536.64
PROD2221,Quality,Bakery,892.3
PROD2222,Premium,Dairy,852.41
PROD2223,Natural,Produce,431.12
PROD2224,Special,Canned,158.07
PROD2225,Elite,Frozen,965.04
PROD2226,Rich,Produce,184.73
PROD2227,Spicy,Bakery,937.03
PROD2228,Classic,Meat,619.54
PROD2229,Pure,Canned,712.97
PROD2230,Traditional,Bakery,387.1
PROD2231,Advanced,Dairy,86.32
PROD2232,Premium,Canned,290.93
PROD2233,Classic,Snacks,886.52
PROD2234,Strong,Bakery,74.16
PROD2235,Original,Dairy,69.38
PROD2236,Elite,Produce,1026.27
PROD2237,Spicy,Bakery,346.08
PROD2238,Traditional,Snacks,771.14
PROD2239,Supreme,Meat,685.95
PROD2240,Creamy,Snacks,353.53
PROD2241,Modern,Produce,527.08
PROD2242,Elite,Meat,260.17
PROD2243,Ultra,Canned,576.86
PROD2244,Strong,Canned,318.6
PROD2245,Deluxe,Canned,962.9
PROD2246,Supreme,Snacks,965.78
PROD2247,Mild,Meat,216.69
PROD2248,Special,Dairy,603.99
PROD2249,Basic,Beverages,692.12
PROD2250,Light,Beverages,483.01
PROD2251,Natural,Frozen,92.83
PROD2252,Deluxe,Beverages,303.16
PROD2253,Ultra,Beverages,324.12
PROD2254,Special,Dairy,1031.7
PROD2255,Natural,Canned,190.77
PROD2256,Spicy,Meat,951.15
PROD2257,Mild,Produce,200.31
PROD2258,Ultra,Meat,841.58
PROD2259,Elite,Produce,949.1
PROD2260,Classic,Frozen,63.43
PROD2261,Rich,Produce,1013.83
PROD2262,Mild,Frozen,480.61
PROD2263,Classic,Frozen,562.87
PROD2264,Pure,Frozen,925.91
PROD2265,Classic,Dairy,131.58
PROD2266,Light,Meat,508.94
PROD2267,Ultra,Bakery,859.19
PROD2268,Standard,Bakery,403.8
PROD2269,Classic,Dairy,874.76
PROD2270,Original,Beverages,703.4
PROD2271,Smooth,Dairy,685.88
PROD2272,Essential,Canned,301.62
PROD2273,Standard,Meat,736.37
PROD2274,Organic,Produce,432.8
PROD2275,Crispy,Bakery,293.57
PROD2276,Spicy,Produce,118.34
PROD2277,Advanced,Beverages,620.58
PROD2278,Original,Bakery,359.01
PROD2279,Quality,Frozen,933.42
PROD2280,Essential,Produce,892.38
PROD2281,Fresh,Produce,717.44
PROD2282,Rich,Beverages,217.15
PROD2283,Classic,Frozen,356.21
PROD2284,Organic,Frozen,392.74
PROD2285,Essential,Bakery,587.19
PROD2286,Crispy,Snacks,262.75
PROD2287,Spicy,Produce,826.12
PROD2288,Elite,Dairy,132.52
PROD2289,Basic,Dairy,669.8
PROD2290,Classic,Bakery,766.68
PROD2291,Essential,Frozen,901.36
PROD2292,Elite,Produce,142.24
PROD2293,Traditional,Beverages,333.4
PROD2294,Natural,Frozen,319.03
PROD2295,Strong,Dairy,852.57
PROD2296,Smooth,Frozen,349.49
PROD2297,Essential,Meat,556.49
PROD2298,Strong,Produce,787.77
PROD2299,Pure,Meat,77.04
PROD2300,Special,Bakery,300.07
PROD2301,Basic,Beverages,283.49
PROD2302,Professional,Produce,667.58
PROD2303,Special,Beverages,503.01
PROD2304,Natural,Frozen,449.85
PROD2305,Creamy,Bakery,725.02
PROD2306,Basic,Bakery,876.25
PROD2307,Quality,Beverages,65.94
PROD2308,Quality,Meat,357.13
PROD2309,Elite,Bakery,201.78
PROD2310,Natural,Meat,522.17
PROD2311,Advanced,Bakery,942.77
PROD2312,Creamy,Produce,158.8
PROD2313,Essential,Frozen,635.87
PROD2314,Fresh,Canned,109.22
PROD2315,Natural,Beverages,94.4
PROD2316,Gourmet,Meat,629.33
PROD2317,Professional,Canned,557.81
PROD2318,Organic,Produce,1046.11
PROD2319,Quality,Canned,709.15
PROD2320,Basic,Bakery,546.65
PROD2321,Gourmet,Beverages,197.79
PROD2322,Classic,Frozen,671.16
PROD2323,Supreme,Dairy,899.74
PROD2324,Supreme,Canned,730.77
PROD2325,Creamy,Meat,209.08
PROD2326,Smooth,Canned,410.77
PROD2327,Mild,Bakery,327.25
PROD2328,Organic,Canned,372.48
PROD2329,Rich,Snacks,352.91
PROD2330,Elite,Beverages,251.55
PROD2331,Pure,Snacks,477.89
PROD2332,Special,Dairy,480.89
PROD2333,Traditional,Bakery,649.75
PROD2334,Original,Beverages,754.01
PROD2335,Creamy,Frozen,200.27
PROD2336,Strong,Bakery,593.53
PROD2337,Light,Bakery,898.1
PROD2338,Ultra,Canned,87.54
PROD2339,Mild,Dairy,671.96
PROD2340,Original,Dairy,652.48
PROD2341,Smooth,Canned,480.04
PROD2342,Strong,Meat,282.73
PROD2343,Professional,Produce,908.83
PROD2344,Sweet,Beverages,505.43
PROD2345,Elite,Frozen,401.2
PROD2346,Traditional,Produce,481.87
PROD2347,Traditional,Canned,348.44
PROD2348,Creamy,Canned,720.11
PROD2349,Strong,Beverages,377.47
PROD2350,Quality,Meat,175.34
PROD2351,Fresh,Meat,404.6
PROD2352,Gourmet,Snacks,920.7
PROD2353,Mild,Snacks,174.16
PROD2354,Fresh,Beverages,621.64
PROD2355,Special,Produce,965.84
PROD2356,Basic,Bakery,406.49
PROD2357,Spicy,Produce,714.12
PROD2358,Classic,Dairy,192.96
PROD2359,Quality,Meat,454.7
PROD2360,Elite,Dairy,144.63
PROD2361,Modern,Dairy,1025.21
PROD2362,Basic,Dairy,61.09
PROD2363,Fresh,Frozen,948.86
PROD2364,Creamy,Canned,898.55
PROD2365,Supreme,Canned,1028.14
PROD2366,Smooth,Meat,889.95
PROD2367,Sweet,Canned,232.76
PROD2368,Pure,Dairy,1001.1
PROD2369,Natural,Dairy,937.15
PROD2370,Elite,Frozen,491.71
PROD2371,Organic,Snacks,189.75
PROD2372,Natural,Produce,1036.98
PROD2373,Natural,Frozen,298.25
PROD2374,Classic,Snacks,890.3
PROD2375,Professional,Canned,974.28
PROD2376,Advanced,Meat,325.69
PROD2377,Traditional,Frozen,586.24
PROD2378,Basic,Frozen,174.68
PROD2379,Standard,Produce,556.34
PROD2380,Organic,Beverages,949.91
PROD2381,Rich,Bakery,117.99
PROD2382,Supreme,Snacks,908.68
PROD2383,Premium,Snacks,105.96
PROD2384,Essential,Frozen,1034.35
PROD2385,Original,Meat,916.82
PROD2386,Traditional,Beverages,131.66
PROD2387,Deluxe,Dairy,1041.37
PROD2388,Classic,Beverages,415.01
PROD2389,Natural,Frozen,887.2
PROD2390,Rich,Bakery,886.6
PROD2391,Advanced,Frozen,605.8
PROD2392,Ultra,Meat,637.43
PROD2393,Quality,Bakery,684.0
PROD2394,Special,Canned,585.19
PROD2395,Professional,Canned,439.1
PROD2396,Modern,Bakery,595.33
PROD2397,Special,Dairy,58.41
PROD2398,Spicy,Canned,228.51
PROD2399,Organic,Dairy,639.81
PROD2400,Crispy,Frozen,264.72
PROD2401,Traditional,Bakery,1047.61
PROD2402,Crispy,Snacks,75.31
PROD2403,Spicy,Canned,501.15
PROD2404,Gourmet,Produce,693.62
PROD2405,Classic,Canned,475.7
PROD2406,Premium,Bakery,197.03
PROD2407,Classic,Produce,163.33
PROD2408,Standard,Frozen,355.82
PROD2409,Deluxe,Snacks,1038.51
PROD2410,Spicy,Frozen,371.26
PROD2411,Light,Dairy,153.88
PROD2412,Mild,Canned,798.81
PROD2413,Gourmet,Snacks,345.96
PROD2414,Original,Beverages,441.78
PROD2415,Fresh,Dairy,638.96
PROD2416,Premium,Bakery,245.21
PROD2417,Essential,Canned,609.66
PROD2418,Spicy,Bakery,368.95
PROD2419,Natural,Canned,760.26
PROD2420,Essential,Beverages,794.53
PROD2421,Light,Beverages,862.07
PROD2422,Basic,Snacks,613.29
PROD2423,Sweet,Dairy,265.02
PROD2424,Fresh,Dairy,171.87
PROD2425,Deluxe,Meat,683.92
PROD2426,Traditional,Produce,832.69
PROD2427,Natural,Bakery,833.22
PROD2428,Fresh,Frozen,988.38
PROD2429,Rich,Frozen,691.19
PROD2430,Original,Dairy,569.59
PROD2431,Sweet,Produce,790.93
PROD2432,Standard,Beverages,1034.9
PROD2433,Pure,Canned,453.56
PROD2434,Natural,Frozen,502.92
PROD2435,Mild,Dairy,117.08
PROD2436,Gourmet,Meat,953.47
PROD2437,Premium,Produce,420.37
PROD2438,Original,Produce,482.86
PROD2439,Ultra,Canned,413.52
PROD2440,Ultra,Dairy,609.51
PROD2441,Quality,Bakery,297.24
PROD2442,Quality,Frozen,52.45
PROD2443,Classic,Canned,801.9
PROD2444,Spicy,Produce,809.3
PROD2445,Smooth,Dairy,318.28
PROD2446,Basic,Snacks,649.47
PROD2447,Supreme,Beverages,871.64
PROD2448,Standard,Produce,73.19
PROD2449,Standard,Bakery,701.16
PROD2450,Professional,Beverages,337.28
PROD2451,Strong,Canned,750.27
PROD2452,Essential,Frozen,572.5
PROD2453,Basic,Produce,716.75
PROD2454,Premium,Beverages,70.24
PROD2455,Elite,Snacks,134.7
PROD2456,Essential,Canned,190.02
PROD2457,Premium,Frozen,139.46
PROD2458,Modern,Snacks,326.59
PROD2459,Premium,Frozen,910.37
PROD2460,Basic,Snacks,744.75
PROD2461,Organic,Canned,428.97
PROD2462,Rich,Canned,442.89
PROD2463,Creamy,Bakery,945.37
PROD2464,Spicy,Bakery,663.81
PROD2465,Crispy,Beverages,476.48
PROD2466,Deluxe,Canned,199.44
PROD2467,Smooth,Bakery,221.73
PROD2468,Professional,Meat,364.9
PROD2469,Deluxe,Frozen,211.19
PROD2470,Deluxe,Dairy,987.66
PROD2471,Organic,Canned,487.4
PROD2472,Organic,Beverages,211.74
PROD2473,Sweet,Bakery,468.85
PROD2474,Smooth,Frozen,424.47
PROD2475,Sweet,Canned,824.7
PROD2476,Strong,Dairy,452.43
PROD2477,Quality,Dairy,870.67
PROD2478,Fresh,Bakery,290.71
PROD2479,Basic,Dairy,1015.89
PROD2480,Standard,Bakery,469.15
PROD2481,Organic,Bakery,1035.96
PROD2482,Classic,Produce,1017.62
PROD2483,Sweet,Frozen,875.21
PROD2484,Crispy,Produce,610.61
PROD2485,Rich,Meat,315.47
PROD2486,Light,Snacks,294.83
PROD2487,Sweet,Frozen,221.42
PROD2488,Crispy,Produce,1001.96
PROD2489,Elite,Frozen,1046.96
PROD2490,Mild,Produce,207.22
PROD2491,Special,Produce,530.33
PROD2492,Modern,Meat,730.25
PROD2493,Rich,Canned,962.52
PROD2494,Elite,Snacks,367.76
PROD2495,Classic,Produce,836.4
PROD2496,Pure,Canned,1034.92
PROD2497,Fresh,Snacks,228.26
PROD2498,Gourmet,Canned,907.63
PROD2499,Light,Dairy,850.49
PROD2500,Mild,Beverages,468.36
PROD2501,Original,Dairy,815.11
PROD2502,Supreme,Meat,213.42
PROD2503,Professional,Frozen,150.92
PROD2504,Mild,Beverages,879.97
PROD2505,Spicy,Beverages,554.2
PROD2506,Elite,Bakery,528.15
PROD2507,Smooth,Produce,499.75
PROD2508,Crispy,Meat,786.39
PROD2509,Traditional,Produce,819.0
PROD2510,Strong,Dairy,593.88
PROD2511,Spicy,Meat,1013.75
PROD2512,Strong,Produce,580.37
PROD2513,Modern,Frozen,97.5
PROD2514,Gourmet,Beverages,572.85
PROD2515,Strong,Beverages,74.59
PROD2516,Modern,Snacks,96.63
PROD2517,Pure,Produce,466.58
PROD2518,Gourmet,Produce,791.27
PROD2519,Smooth,Bakery,460.42
PROD2520,Advanced,Beverages,125.66
PROD2521,Natural,Produce,441.46
PROD2522,Modern,Frozen,864.83
PROD2523,Crispy,Produce,341.45
PROD2524,Pure,Produce,866.95
PROD2525,Special,Meat,989.13
PROD2526,Mild,Meat,549.73
PROD2527,Elite,Canned,160.58
PROD2528,Quality,Canned,528.21
PROD2529,Rich,Canned,994.55
PROD2530,Strong,Beverages,689.17
PROD2531,Smooth,Snacks,325.41
PROD2532,Spicy,Meat,333.45
PROD2533,Natural,Produce,814.51
PROD2534,Quality,Dairy,102.64
PROD2535,Standard,Beverages,691.43
PROD2536,Advanced,Bakery,845.31
PROD2537,Rich,Meat,925.49
PROD2538,Classic,Dairy,345.11
PROD2539,Quality,Frozen,976.11
PROD2540,Elite,Dairy,601.09
PROD2541,Modern,Meat,130.77
PROD2542,Mild,Beverages,480.97
PROD2543,Modern,Produce,545.91
PROD2544,Special,Meat,811.14
PROD2545,Fresh,Beverages,143.22
PROD2546,Original,Beverages,471.94
PROD2547,Modern,Produce,378.18
PROD2548,Fresh,Frozen,821.94
PROD2549,Spicy,Bakery,429.35
PROD2550,Creamy,Bakery,812.15
PROD2551,Essential,Beverages,97.15
PROD2552,Sweet,Meat,774.43
PROD2553,Standard,Produce,95.35
PROD2554,Deluxe,Snacks,782.52
PROD2555,Crispy,Produce,595.24
PROD2556,Classic,Beverages,958.37
PROD2557,Ultra,Snacks,1040.26
PROD2558,Modern,Bakery,152.09
PROD2559,Advanced,Bakery,267.7
PROD2560,Supreme,Meat,629.55
PROD2561,Special,Bakery,503.32
PROD2562,Creamy,Beverages,617.7
PROD2563,Pure,Frozen,985.31
PROD2564,Rich,Dairy,313.39
PROD2565,Sweet,Snacks,577.88
PROD2566,Traditional,Bakery,205.28
PROD2567,Premium,Beverages,521.56
PROD2568,Rich,Dairy,659.35
PROD2569,Gourmet,Bakery,608.63
PROD2570,Premium,Frozen,522.73
PROD2571,Advanced,Dairy,177.85
PROD2572,Basic,Frozen,651.23
PROD2573,Spicy,Frozen,427.58
PROD2574,Elite,Meat,952.88
PROD2575,Smooth,Beverages,976.83
PROD2576,Strong,Meat,72.73
PROD2577,Gourmet,Produce,431.7
PROD2578,Spicy,Meat,180.88
PROD2579,Natural,Dairy,1007.75
PROD2580,Ultra,Canned,645.96
PROD2581,Rich,Canned,805.5
PROD2582,Smooth,Canned,814.43
PROD2583,Deluxe,Meat,590.04
PROD2584,Standard,Meat,62.79
PROD2585,Basic,Bakery,234.47
PROD2586,Supreme,Canned,258.36
PROD2587,Smooth,Produce,885.2
PROD2588,Premium,Produce,440.12
PROD2589,Light,Canned,445.93
PROD2590,Basic,Snacks,737.93
PROD2591,Rich,Beverages,1003.96
PROD2592,Quality,Frozen,299.76
PROD2593,Professional,Frozen,105.89
PROD2594,Light,Produce,153.99
PROD2595,Ultra,Frozen,756.79
PROD2596,Professional,Produce,615.94
PROD2597,Pure,Snacks,302.96
PROD2598,Strong,Meat,788.37
PROD2599,Strong,Meat,484.36
PROD2600,Smooth,Canned,1038.25
PROD2601,Sweet,Dairy,116.21
PROD2602,Sweet,Bakery,1042.09
PROD2603,Pure,Snacks,478.75
PROD2604,Smooth,Snacks,335.57
PROD2605,Rich,Beverages,250.62
PROD2606,Original,Produce,172.76
PROD2607,Standard,Produce,952.42
PROD2608,Natural,Frozen,230.75
PROD2609,Rich,Meat,490.92
PROD2610,Organic,Bakery,1036.13
PROD2611,Premium,Snacks,1029.06
PROD2612,Professional,Canned,893.16
PROD2613,Advanced,Beverages,266.4
PROD2614,Basic,Dairy,832.36
PROD2615,Pure,Dairy,980.45
PROD2616,Organic,Bakery,331.44
PROD2617,Basic,Bakery,817.61
PROD2618,Fresh,Frozen,668.32
PROD2619,Elite,Bakery,681.08
PROD2620,Fresh,Dairy,977.37
PROD2621,Light,Beverages,276.87
PROD2622,Premium,Bakery,298.97
PROD2623,Quality,Bakery,846.28
PROD2624,Light,Beverages,715.51
PROD2625,Strong,Bakery,307.96
PROD2626,Traditional,Canned,459.92
PROD2627,Organic,Dairy,338.04
PROD2628,Crispy,Snacks,897.89
PROD2629,Fresh,Bakery,470.1
PROD2630,Mild,Snacks,140.38
PROD2631,Pure,Produce,76.35
PROD2632,Gourmet,Frozen,243.49
PROD2633,Sweet,Produce,634.45
PROD2634,Modern,Produce,723.64
PROD2635,Crispy,Beverages,159.66
PROD2636,Advanced,Bakery,474.34
PROD2637,Essential,Bakery,511.75
PROD2638,Professional,Meat,698.71
PROD2639,Supreme,Snacks,764.75
PROD2640,Supreme,Beverages,293.33
PROD2641,Essential,Beverages,947.04
PROD2642,Smooth,Meat,358.1
PROD2643,Modern,Bakery,404.87
PROD2644,Basic,Canned,98.54
PROD2645,Supreme,Dairy,441.11
PROD2646,Spicy,Produce,382.24
PROD2647,Crispy,Dairy,377.4
PROD2648,Natural,Dairy,191.55
PROD2649,Fresh,Dairy,578.67
PROD2650,Rich,Canned,603.34
PROD2651,Natural,Canned,274.52
PROD2652,Quality,Beverages,948.13
PROD2653,Original,Produce,665.95
PROD2654,Gourmet,Bakery,984.15
PROD2655,Creamy,Frozen,120.45
PROD2656,Fresh,Snacks,185.92
PROD2657,Deluxe,Bakery,474.22
PROD2658,Ultra,Snacks,651.42
PROD2659,Advanced,Beverages,968.16
PROD2660,Strong,Snacks,244.76
PROD2661,Essential,Bakery,127.92
PROD2662,Deluxe,Beverages,1028.37
PROD2663,Pure,Produce,264.8
PROD2664,Creamy,Produce,590.39
PROD2665,Professional,Canned,669.5
PROD2666,Ultra,Canned,150.47
PROD2667,Ultra,Produce,504.31
PROD2668,Organic,Produce,753.97
PROD2669,Supreme,Produce,413.8
PROD2670,Rich,Canned,247.5
PROD2671,Ultra,Frozen,942.66
PROD2672,Original,Produce,81.76
PROD2673,Spicy,Produce,271.29
PROD2674,Classic,Meat,449.87
PROD2675,Strong,Dairy,255.48
PROD2676,Original,Beverages,789.54
PROD2677,Fresh,Canned,399.02
PROD2678,Elite,Dairy,215.54
PROD2679,Original,Dairy,580.39
PROD2680,Elite,Canned,203.69
PROD2681,Elite,Frozen,269.35
PROD2682,Elite,Beverages,337.68
PROD2683,Fresh,Beverages,891.28
PROD2684,Standard,Bakery,857.88
PROD2685,Professional,Snacks,356.42
PROD2686,Strong,Beverages,902.56
PROD2687,Traditional,Bakery,480.47
PROD2688,Modern,Produce,199.57
PROD2689,Smooth,Produce,658.18
PROD2690,Pure,Canned,464.01
PROD2691,Quality,Beverages,858.93
PROD2692,Gourmet,Produce,148.88
PROD2693,Essential,Dairy,694.91
PROD2694,Premium,Frozen,455.69
PROD2695,Premium,Produce,514.84
PROD2696,Ultra,Dairy,668.48
PROD2697,Classic,Beverages,534.55
PROD2698,Ultra,Produce,166.83
PROD2699,Essential,Dairy,316.64
PROD2700,Advanced,Beverages,885.27
PROD2701,Essential,Dairy,220.05
PROD2702,Sweet,Frozen,842.66
PROD2703,Spicy,Dairy,973.32
PROD2704,Basic,Snacks,293.84
PROD2705,Spicy,Frozen,145.62
PROD2706,Professional,Dairy,274.8
PROD2707,Smooth,Snacks,549.85
PROD2708,Crispy,Snacks,95.63
PROD2709,Natural,Beverages,534.35
PROD2710,Creamy,Snacks,503.29
PROD2711,Classic,Beverages,192.97
PROD2712,Classic,Bakery,1022.41
PROD2713,Natural,Dairy,606.1
PROD2714,Modern,Frozen,600.92
PROD2715,Pure,Snacks,794.16
PROD2716,Traditional,Beverages,1012.05
PROD2717,Rich,Bakery,435.02
PROD2718,Fresh,Canned,435.7
PROD2719,Sweet,Snacks,852.76
PROD2720,Special,Canned,943.8
PROD2721,Crispy,Dairy,64.62
PROD2722,Rich,Frozen,878.91
PROD2723,Gourmet,Beverages,908.96
PROD2724,Ultra,Meat,922.81
